bill_length_mm,flipper_length_mm,Adelie,Gentoo,Chinstrap
3.347500000000000142e+01,1.970750000000003865e+02,8.696991014178031554e-01,1.268883206680847531e-01,3.412577914112265021e-03
3.381875000000000142e+01,1.970750000000003865e+02,8.676132489698247241e-01,1.289000767605670283e-01,3.486674269608244087e-03
3.416250000000000142e+01,1.970750000000003865e+02,8.651964562982725759e-01,1.312303062067804726e-01,3.573237494946965732e-03
3.450625000000000142e+01,1.970750000000003865e+02,8.623958252371138888e-01,1.339296680903016290e-01,3.674506672584458306e-03
3.485000000000000142e+01,1.970750000000003865e+02,8.591500947517156650e-01,1.370567431403548475e-01,3.793162107929486191e-03
3.519375000000000142e+01,1.970750000000003865e+02,8.553884560412722271e-01,1.406791226639930725e-01,3.932421294734623173e-03
3.553750000000000142e+01,1.970750000000003865e+02,8.510292958932365037e-01,1.448745471285114439e-01,4.096156978251998607e-03
3.588125000000000142e+01,1.970750000000003865e+02,8.459789250475906464e-01,1.497320328168471604e-01,4.289042135562169851e-03
3.622500000000000142e+01,1.970750000000003865e+02,8.401303889682100179e-01,1.553528836058792884e-01,4.516727425910669474e-03
3.656875000000000142e+01,1.970750000000003865e+02,8.333625157210484691e-01,1.618514269489449986e-01,4.786057330006555748e-03
3.691250000000000142e+01,1.970750000000003865e+02,8.255394322292722853e-01,1.693552360609409113e-01,5.105331709786916153e-03
3.725625000000000142e+01,1.970750000000003865e+02,8.165108756578512983e-01,1.780045045326651421e-01,5.484619809483555312e-03
3.760000000000000142e+01,1.970750000000003865e+02,8.061137343379175535e-01,1.879501318512157293e-01,5.936133810866700729e-03
3.794375000000000142e+01,1.970750000000003865e+02,7.941753544095486728e-01,1.993499763617615772e-01,6.474669228689674573e-03
3.828750000000000142e+01,1.970750000000003865e+02,7.805192090320709486e-01,2.123626704825848366e-01,7.118120485344161912e-03
3.863125000000000142e+01,1.970750000000003865e+02,7.649734899004715372e-01,2.271384264528949759e-01,7.888083646633512955e-03
3.897500000000000142e+01,1.970750000000003865e+02,7.473829698956512280e-01,2.438064624882256282e-01,8.810567616123098772e-03
3.931875000000000142e+01,1.970750000000003865e+02,7.276240218742567878e-01,2.624591232440294797e-01,9.916854881713737732e-03
3.966250000000000142e+01,1.970750000000003865e+02,7.056219175321346571e-01,2.831334928494594894e-01,1.124458961840584317e-02
4.000625000000000142e+01,1.970750000000003865e+02,6.813685217068046196e-01,3.057922466450371246e-01,1.283923164815829049e-02
4.035000000000000142e+01,1.970750000000003865e+02,6.549374467512047993e-01,3.303064482051788486e-01,1.475610504361640762e-02
4.069375000000000142e+01,1.970750000000003865e+02,6.264930177842186199e-01,3.564435908367458716e-01,1.706339137903558137e-02
4.103750000000000142e+01,1.970750000000003865e+02,5.962894923051785812e-01,3.838639429113046564e-01,1.984656478351676245e-02
4.138125000000000142e+01,1.970750000000003865e+02,5.646582282058530966e-01,4.121268438225429431e-01,2.321492797160392557e-02
4.172500000000000142e+01,1.970750000000003865e+02,5.319828705411961955e-01,4.407060591396254612e-01,2.731107031917833286e-02
4.206875000000000142e+01,1.970750000000003865e+02,4.986655639754936087e-01,4.690102258676229208e-01,3.232421015688345667e-02
4.241250000000000142e+01,1.970750000000003865e+02,4.650897338373171097e-01,4.964018070337961053e-01,3.850845912888671563e-02
4.275625000000000142e+01,1.970750000000003865e+02,4.315861902603368438e-01,5.222068738556585599e-01,4.620693588400466567e-02
4.310000000000000142e+01,1.970750000000003865e+02,3.984087997632279055e-01,5.457091391378134926e-01,5.588206109895868523e-02
4.344375000000000142e+01,1.970750000000003865e+02,3.657240850469394289e-01,5.661252552888679235e-01,6.815065966419267540e-02
4.378750000000000142e+01,1.970750000000003865e+02,3.336167408734898032e-01,5.825646777768878071e-01,8.381858134962238971e-02
4.413125000000000142e+01,1.970750000000003865e+02,3.021110994261060334e-01,5.939869588311132986e-01,1.039019417427807235e-01
4.447500000000000142e+01,1.970750000000003865e+02,2.712074027101325502e-01,5.991828013928559571e-01,1.296097958970114372e-01
4.481875000000000142e+01,1.970750000000003865e+02,2.409306730949387076e-01,5.968209807468883854e-01,1.622483461581730180e-01
4.516250000000000142e+01,1.970750000000003865e+02,2.113871080350579745e-01,5.856125816894647285e-01,2.030003102754773248e-01
4.550625000000000142e+01,1.970750000000003865e+02,1.828159616202455762e-01,5.646261699833853287e-01,2.525578683963690674e-01
4.585000000000000142e+01,1.970750000000003865e+02,1.556144428858018403e-01,5.337167769538372353e-01,3.106687801603609245e-01
4.619375000000000142e+01,1.970750000000003865e+02,1.303078121934917732e-01,4.939121630528718887e-01,3.757800247536362548e-01
4.653750000000000142e+01,1.970750000000003865e+02,1.074516637290937326e-01,4.475129407529504499e-01,4.450353955179559007e-01
4.688125000000000142e+01,1.970750000000003865e+02,8.749232268906381726e-02,3.977391136100762448e-01,5.147685637008598825e-01
4.722500000000000142e+01,1.970750000000003865e+02,7.064774734700166037e-02,3.480144352075041358e-01,5.813378174454941760e-01
4.756875000000000142e+01,1.970750000000003865e+02,5.686623142506831707e-02,3.012217471154488013e-01,6.419120214594828955e-01
4.791250000000000142e+01,1.970750000000003865e+02,4.587201813959564806e-02,2.592564750337459367e-01,6.948715068266584360e-01
4.825625000000000142e+01,1.970750000000003865e+02,3.725953787686259178e-02,2.229767526905503949e-01,7.397637094325869578e-01
4.860000000000000142e+01,1.970750000000003865e+02,3.058747836341570853e-02,1.924275564786429860e-01,7.769849651579412431e-01
4.894375000000000142e+01,1.970750000000003865e+02,2.544401931804780859e-02,1.671518657864445034e-01,8.074041148955076741e-01
4.928750000000000142e+01,1.970750000000003865e+02,2.147889813489049782e-02,1.464600514529703357e-01,8.320610504121392914e-01
4.963125000000000142e+01,1.970750000000003865e+02,1.841111511374110554e-02,1.296113698985350837e-01,8.519775149877238940e-01
4.997500000000000142e+01,1.970750000000003865e+02,1.602329297368873182e-02,1.159138443827728709e-01,8.680628626435384909e-01
5.031875000000000142e+01,1.970750000000003865e+02,1.415084266696870104e-02,1.047671090314184900e-01,8.810820483016127413e-01
5.066250000000000142e+01,1.970750000000003865e+02,1.267052778398122977e-02,9.567199166214458705e-02,8.916574805538741710e-01
5.100625000000000142e+01,1.970750000000003865e+02,1.149044723530109544e-02,8.822365512150892597e-02,9.002858976431900029e-01
5.135000000000000142e+01,1.970750000000003865e+02,1.054201008076303611e-02,8.209832683552374666e-02,9.073596630837131860e-01
5.169375000000000142e+01,1.970750000000003865e+02,9.773810972305323891e-03,7.703885912767971522e-02,9.131873299000150546e-01
5.203750000000000142e+01,1.970750000000003865e+02,9.147080959281099141e-03,7.284149074230579501e-02,9.180114282984132013e-01
5.238125000000000142e+01,1.970750000000003865e+02,8.632356783018857102e-03,6.934463972860165082e-02,9.220230034883795112e-01
5.272500000000000142e+01,1.970750000000003865e+02,8.207057956633756826e-03,6.641981464636591281e-02,9.253731273970002835e-01
5.306875000000000142e+01,1.970750000000003865e+02,7.853726423413582083e-03,6.396442039680592939e-02,9.281818531797804139e-01
5.341250000000000142e+01,1.970750000000003865e+02,7.558744796749959464e-03,6.189614024300399420e-02,9.305451149602461669e-01
5.375625000000000142e+01,1.970750000000003865e+02,7.311398861429361205e-03,6.014857868645821781e-02,9.325400224521123160e-01
5.410000000000000142e+01,1.970750000000003865e+02,7.103187717558683001e-03,5.866789071833752173e-02,9.342289215641038647e-01
5.444375000000000142e+01,1.970750000000003865e+02,6.927312555988612494e-03,5.741017309946677694e-02,9.356625143445446158e-01
5.478750000000000142e+01,1.970750000000003865e+02,6.778294878959797119e-03,5.633944054973705901e-02,9.368822645713030806e-01
5.513125000000000142e+01,1.970750000000003865e+02,6.651689072114982081e-03,5.542604977529731053e-02,9.379222611525878106e-01
5.547500000000000142e+01,1.970750000000003865e+02,6.543864208330320807e-03,5.464546645391719915e-02,9.388106693377525902e-01
5.581875000000000142e+01,1.970750000000003865e+02,6.451837019399226346e-03,5.397729540911301582e-02,9.395708675714878888e-01
5.616250000000000142e+01,1.970750000000003865e+02,6.373142972091174960e-03,5.340451344861223137e-02,9.402223435792966821e-01
5.650625000000000142e+01,1.970750000000003865e+02,6.305735941773769893e-03,5.291285894347813601e-02,9.407814051147481704e-01
5.685000000000000142e+01,1.970750000000003865e+02,6.247909518401296991e-03,5.249034324137979296e-02,9.412617472402188268e-01
5.719375000000000142e+01,1.970750000000003865e+02,6.198234805833099416e-03,5.212685730158895386e-02,9.416749078925779060e-01
5.753750000000000142e+01,1.970750000000003865e+02,6.155510895375440779e-03,5.181385318268030837e-02,9.420306359219442482e-01
5.788125000000000142e+01,1.970750000000003865e+02,6.118725154485099398e-03,5.154408472047387890e-02,9.423371901250410243e-01
5.822500000000000142e+01,1.970750000000003865e+02,6.087021174420484751e-03,5.131139529104436492e-02,9.426015835345351590e-01
5.856875000000000142e+01,1.970750000000003865e+02,6.059672738619278042e-03,5.111054325162076029e-02,9.428297840097599192e-01
5.891250000000000142e+01,1.970750000000003865e+02,6.036062557930131807e-03,5.093705770696393964e-02,9.430268797351057941e-01
5.925625000000000142e+01,1.970750000000003865e+02,6.015664805965884737e-03,5.078711882099310598e-02,9.431972163730409919e-01
3.210000000000000142e+01,1.978125000000003979e+02,8.759963675984491216e-01,1.208117466895987924e-01,3.191885711951944222e-03
3.244375000000000142e+01,1.978125000000003979e+02,8.749064527427148352e-01,1.218639721026834877e-01,3.229575154601667993e-03
3.278750000000000142e+01,1.978125000000003979e+02,8.736446248545158832e-01,1.230819769782953849e-01,3.273398167188836839e-03
3.313125000000000142e+01,1.978125000000003979e+02,8.721835050825171853e-01,1.244920980245796671e-01,3.324396892903173136e-03
3.347500000000000142e+01,1.978125000000003979e+02,8.704913048988454083e-01,1.261248913723550247e-01,3.383803728799536677e-03
3.381875000000000142e+01,1.978125000000003979e+02,8.685311182284864984e-01,1.280158020404597308e-01,3.453079731053737035e-03
3.416250000000000142e+01,1.978125000000003979e+02,8.662601099463875798e-01,1.302059284152694008e-01,3.533961638342855097e-03
3.450625000000000142e+01,1.978125000000003979e+02,8.636285934426121136e-01,1.327428869806098755e-01,3.628519576777830113e-03
3.485000000000000142e+01,1.978125000000003979e+02,8.605789947848591082e-01,1.356817772294360291e-01,3.739227985704885685e-03
3.519375000000000142e+01,1.978125000000003979e+02,8.570447097542114312e-01,1.390862373852040090e-01,3.869052860584744520e-03
3.553750000000000142e+01,1.978125000000003979e+02,8.529488746397634324e-01,1.430295663189249389e-01,4.021559041311675506e-03
3.588125000000000142e+01,1.978125000000003979e+02,8.482030947349159522e-01,1.475958633030230172e-01,4.201041962060978602e-03
3.622500000000000142e+01,1.978125000000003979e+02,8.427062091875187066e-01,1.528811018301075575e-01,4.412688982373813920e-03
3.656875000000000142e+01,1.978125000000003979e+02,8.363432207781281713e-01,1.589940031473437709e-01,4.662776074528069033e-03
3.691250000000000142e+01,1.978125000000003979e+02,8.289845875042469725e-01,1.660565063327609225e-01,4.958906162992131848e-03
3.725625000000000142e+01,1.978125000000003979e+02,8.204861607406194191e-01,1.742035435500586538e-01,5.310295709321869936e-03
3.760000000000000142e+01,1.978125000000003979e+02,8.106901586731670717e-01,1.835817251515851345e-01,5.728116175247654172e-03
3.794375000000000142e+01,1.978125000000003979e+02,7.994276710298106048e-01,1.943464320538990930e-01,6.225896916290233653e-03
3.828750000000000142e+01,1.978125000000003979e+02,7.865232745194592479e-01,2.066567290933757628e-01,6.819996387165044860e-03
3.863125000000000142e+01,1.978125000000003979e+02,7.718023504189750472e-01,2.206674990432716532e-01,7.530150537753485182e-03
3.897500000000000142e+01,1.978125000000003979e+02,7.551015675405793326e-01,2.365183190837558125e-01,8.380113375664728290e-03
3.931875000000000142e+01,1.978125000000003979e+02,7.362826443376758734e-01,2.543189367671386814e-01,9.398418895185344651e-03
3.966250000000000142e+01,1.978125000000003979e+02,7.152488681200701581e-01,2.741318102047340388e-01,1.061932167519581693e-02
4.000625000000000142e+01,1.978125000000003979e+02,6.919629294778200101e-01,2.959530481944058211e-01,1.208402232777411149e-02
4.035000000000000142e+01,1.978125000000003979e+02,6.664635601354721439e-01,3.196940798439701359e-01,1.384236002055769243e-02
4.069375000000000142e+01,1.978125000000003979e+02,6.388775518266009978e-01,3.451671874183225297e-01,1.595526075507638225e-02
4.103750000000000142e+01,1.978125000000003979e+02,6.094234323931442265e-01,3.720782030666759943e-01,1.849836454017969589e-02
4.138125000000000142e+01,1.978125000000003979e+02,5.784038158915816297e-01,4.000287758519069370e-01,2.156740825651147150e-02
4.172500000000000142e+01,1.978125000000003979e+02,5.461853840154410333e-01,4.285285152776713291e-01,2.528610070688751613e-02
4.206875000000000142e+01,1.978125000000003979e+02,5.131682569860563925e-01,4.570143667378561148e-01,2.981737627608743030e-02
4.241250000000000142e+01,1.978125000000003979e+02,4.797493394327835836e-01,4.848716333892824637e-01,3.537902717793389024e-02
4.275625000000000142e+01,1.978125000000003979e+02,4.462860771743809574e-01,5.114492022480073841e-01,4.226472057761163081e-02
4.310000000000000142e+01,1.978125000000003979e+02,4.130672670450484252e-01,5.360616177504211599e-01,5.087111520453035246e-02
4.344375000000000142e+01,1.978125000000003979e+02,3.802961597376348091e-01,5.579730754804197446e-01,6.173076478194549493e-02
4.378750000000000142e+01,1.978125000000003979e+02,3.480887943201200208e-01,5.763633162005878940e-01,7.554788947929207132e-02
4.413125000000000142e+01,1.978125000000003979e+02,3.164882752126799148e-01,5.902831375505303013e-01,9.322858723678972837e-02
4.447500000000000142e+01,1.978125000000003979e+02,2.854942234658117695e-01,5.986185642594674672e-01,1.158872122747206801e-01
4.481875000000000142e+01,1.978125000000003979e+02,2.551057723877033223e-01,6.000976553697063842e-01,1.447965722425902102e-01
4.516250000000000142e+01,1.978125000000003979e+02,2.253749279734931499e-01,5.933881849454800683e-01,1.812368870810268928e-01
4.550625000000000142e+01,1.978125000000003979e+02,1.964625554205157720e-01,5.773337524704259538e-01,2.262036921090581909e-01
4.585000000000000142e+01,1.978125000000003979e+02,1.686802192985050186e-01,5.513348895470603361e-01,2.799848911544347008e-01
4.619375000000000142e+01,1.978125000000003979e+02,1.424915320082974779e-01,5.157831733410241926e-01,3.417252946506783018e-01
4.653750000000000142e+01,1.978125000000003979e+02,1.184492513417410575e-01,4.723379132402011349e-01,4.092128354180578631e-01
4.688125000000000142e+01,1.978125000000003979e+02,9.707182780110040765e-02,4.238134993935044892e-01,4.791146728053950477e-01
4.722500000000000142e+01,1.978125000000003979e+02,7.870564561617401922e-02,3.736213154327776564e-01,5.476730389510482411e-01
4.756875000000000142e+01,1.978125000000003979e+02,6.343903621593012521e-02,3.249942410440161966e-01,6.115667227400537476e-01
4.791250000000000142e+01,1.978125000000003979e+02,5.110507829965285631e-02,2.803594800493899863e-01,6.685354416509571296e-01
4.825625000000000142e+01,1.978125000000003979e+02,4.135635581389752319e-02,2.410898048793027604e-01,7.175538393067997234e-01
4.860000000000000142e+01,1.978125000000003979e+02,3.376356913902837931e-02,2.076096107139411007e-01,7.586268201470305339e-01
4.894375000000000142e+01,1.978125000000003979e+02,2.789703697572637128e-02,1.796817973691046955e-01,7.924211656551688465e-01
4.928750000000000142e+01,1.978125000000003979e+02,2.337510502142435900e-02,1.567084111795176149e-01,8.199164837990580157e-01
4.963125000000000142e+01,1.978125000000003979e+02,1.988302741995229272e-02,1.379584460347436370e-01,8.421585265453040980e-01
