bill_length_mm,bill_depth_mm,Adelie,Gentoo,Chinstrap
5.238125000000000142e+01,1.772000000000002018e+01,4.766527387312037047e-03,7.983554581879934720e-01,1.968780144246942976e-01
5.272500000000000142e+01,1.772000000000002018e+01,3.912673907012829619e-03,8.397001258105374344e-01,1.563872002824497065e-01
5.306875000000000142e+01,1.772000000000002018e+01,3.205029255083487617e-03,8.728862113262952915e-01,1.239087594186213115e-01
5.341250000000000142e+01,1.772000000000002018e+01,2.629851872449672293e-03,8.990110972311068371e-01,9.835905089644354782e-02
5.375625000000000142e+01,1.772000000000002018e+01,2.168510246325961160e-03,9.193177229182145638e-01,7.851376683545926993e-02
5.410000000000000142e+01,1.772000000000002018e+01,1.801432975620928826e-03,9.349911759716380555e-01,6.320739105274107705e-02
5.444375000000000142e+01,1.772000000000002018e+01,1.510463570084482308e-03,9.470584411774700673e-01,5.143109525244540792e-02
5.478750000000000142e+01,1.772000000000002018e+01,1.279939115292437393e-03,9.563586288755830944e-01,4.236143200912460133e-02
5.513125000000000142e+01,1.772000000000002018e+01,1.096949319111925527e-03,9.635521253342703707e-01,3.535092534661770508e-02
5.547500000000000142e+01,1.772000000000002018e+01,9.511574770405342456e-04,9.691464894826045118e-01,2.990235304035492037e-02
5.581875000000000142e+01,1.772000000000002018e+01,8.344370193228952196e-04,9.735262799343401552e-01,2.563928304633694005e-02
5.616250000000000142e+01,1.772000000000002018e+01,7.404677177030597130e-04,9.769806259772667589e-01,2.227890630503003358e-02
5.650625000000000142e+01,1.772000000000002018e+01,6.643616180220764719e-04,9.797262599261359339e-01,1.960937845584185060e-02
5.685000000000000142e+01,1.772000000000002018e+01,6.023454962041174072e-04,9.819257116994752899e-01,1.747194280432055880e-02
5.719375000000000142e+01,1.772000000000002018e+01,5.515042244615414460e-04,9.837012133828143545e-01,1.574728239272420519e-02
5.753750000000000142e+01,1.772000000000002018e+01,5.095793887622869240e-04,9.851451159753760178e-01,1.434530463586176224e-02
5.788125000000000142e+01,1.772000000000002018e+01,4.748140711345346212e-04,9.863276037741617319e-01,1.319758215470362601e-02
5.822500000000000142e+01,1.772000000000002018e+01,4.458344748795694656e-04,9.873023735958708080e-01,1.225179192924977754e-02
5.856875000000000142e+01,1.772000000000002018e+01,4.215601591141087388e-04,9.881108069921293868e-01,1.146763284875658949e-02
5.891250000000000142e+01,1.772000000000002018e+01,4.011361231121445730e-04,9.887850372404398680e-01,1.081382663644804565e-02
5.925625000000000142e+01,1.772000000000002018e+01,3.838814149142824898e-04,9.893502096431600057e-01,1.026590894192562151e-02
3.210000000000000142e+01,1.782500000000001705e+01,9.921369659464822632e-01,2.238424202766747546e-03,5.624609850751008736e-03
3.244375000000000142e+01,1.782500000000001705e+01,9.920700075532880025e-01,2.254418031765849286e-03,5.675574414946140886e-03
3.278750000000000142e+01,1.782500000000001705e+01,9.919902471713618608e-01,2.273336183697861109e-03,5.736416644940340974e-03
3.313125000000000142e+01,1.782500000000001705e+01,9.918950893315418016e-01,2.295740347812932208e-03,5.809170320645259261e-03
3.347500000000000142e+01,1.782500000000001705e+01,9.917813582034341602e-01,2.322309297511320966e-03,5.896332499054439055e-03
3.381875000000000142e+01,1.782500000000001705e+01,9.916451474949483647e-01,2.353866525597769765e-03,6.000985979453878592e-03
3.416250000000000142e+01,1.782500000000001705e+01,9.914816240175727824e-01,2.391415518428837220e-03,6.126960463998209518e-03
3.450625000000000142e+01,1.782500000000001705e+01,9.912847679405885071e-01,2.436185145800819334e-03,6.279046913610711322e-03
3.485000000000000142e+01,1.782500000000001705e+01,9.910470255977137377e-01,2.489688557985814989e-03,6.463285844300369239e-03
3.519375000000000142e+01,1.782500000000001705e+01,9.907588401787504884e-01,2.553800265675212032e-03,6.687359555574225005e-03
3.553750000000000142e+01,1.782500000000001705e+01,9.904080100015673072e-01,2.630857890435097084e-03,6.961132107997579713e-03
3.588125000000000142e+01,1.782500000000001705e+01,9.899788006228078530e-01,2.723797637955922054e-03,7.297401739236358126e-03
3.622500000000000142e+01,1.782500000000001705e+01,9.894507016030182900e-01,2.836336183085886361e-03,7.712962213895921230e-03
3.656875000000000142e+01,1.782500000000001705e+01,9.887966647003978427e-01,2.973216809074078013e-03,8.230118490528154362e-03
3.691250000000000142e+01,1.782500000000001705e+01,9.879805772856586898e-01,3.140544914670747017e-03,8.878877799670562704e-03
3.725625000000000142e+01,1.782500000000001705e+01,9.869535966983912223e-01,3.346248159358931884e-03,9.700155142249835410e-03
3.760000000000000142e+01,1.782500000000001705e+01,9.856487731918559536e-01,3.600710430340496333e-03,1.075051637780357824e-02
3.794375000000000142e+01,1.782500000000001705e+01,9.839730836039763950e-01,3.917647197320811396e-03,1.210926919870268341e-02
3.828750000000000142e+01,1.782500000000001705e+01,9.817955315401762917e-01,4.315312473976267924e-03,1.388915598584735712e-02
3.863125000000000142e+01,1.782500000000001705e+01,9.789292743869021374e-01,4.818151545100604095e-03,1.625257406799734961e-02
3.897500000000000142e+01,1.782500000000001705e+01,9.751047479971264309e-01,5.459028772296949800e-03,1.943622323057646664e-02
3.931875000000000142e+01,1.782500000000001705e+01,9.699294831599436506e-01,6.282139732618628042e-03,2.378837710743771788e-02
3.966250000000000142e+01,1.782500000000001705e+01,9.628290185601094953e-01,7.346600447026321347e-03,2.982438099286404201e-02
4.000625000000000142e+01,1.782500000000001705e+01,9.529630414877434674e-01,8.730364966255347442e-03,3.830659354600117472e-02
4.035000000000000142e+01,1.782500000000001705e+01,9.391144561367890109e-01,1.053331637405432140e-02,5.035222748915667984e-02
4.069375000000000142e+01,1.782500000000001705e+01,9.195628965878152039e-01,1.287674190625361093e-02,6.756036150593125456e-02
4.103750000000000142e+01,1.782500000000001705e+01,8.919898230313472176e-01,1.589364309808039000e-02,9.211653387057236464e-02
4.138125000000000142e+01,1.782500000000001705e+01,8.535324527873840994e-01,1.970105053439090773e-02,1.267664966782248992e-01
4.172500000000000142e+01,1.782500000000001705e+01,8.011976495098644957e-01,2.434527208806062590e-02,1.744570784020748055e-01
4.206875000000000142e+01,1.782500000000001705e+01,7.328690538133803001e-01,2.972254019947354400e-02,2.374084059871461594e-01
4.241250000000000142e+01,1.782500000000001705e+01,6.488664900025158389e-01,3.550972388142203950e-02,3.156237861160621216e-01
4.275625000000000142e+01,1.782500000000001705e+01,5.533056616431872854e-01,4.117766163972505500e-02,4.055166767170876874e-01
4.310000000000000142e+01,1.782500000000001705e+01,4.539090990793589464e-01,4.614272678849658943e-02,4.999481741321444850e-01
4.344375000000000142e+01,1.782500000000001705e+01,3.596467479626792585e-01,4.999957579158193638e-02,5.903536762457388676e-01
4.378750000000000142e+01,1.782500000000001705e+01,2.775511432348579666e-01,5.267434758733647443e-02,6.697745091778056770e-01
4.413125000000000142e+01,1.782500000000001705e+01,2.109029879518044825e-01,5.439830018040947568e-02,7.346987118677859030e-01
4.447500000000000142e+01,1.782500000000001705e+01,1.595328969332245328e-01,5.556235499037114056e-02,7.849047480764043128e-01
4.481875000000000142e+01,1.782500000000001705e+01,1.212634526959468773e-01,5.657593018993772177e-02,8.221606171141154773e-01
4.516250000000000142e+01,1.782500000000001705e+01,9.328920823175557153e-02,5.779382197762883422e-02,8.489169697906155942e-01
4.550625000000000142e+01,1.782500000000001705e+01,7.299305304450377785e-02,5.950478217625247701e-02,8.675021647792438007e-01
4.585000000000000142e+01,1.782500000000001705e+01,5.825868582029233855e-02,6.195219926279502826e-02,8.797891149169126956e-01
4.619375000000000142e+01,1.782500000000001705e+01,4.749837603436644906e-02,6.536460615149020104e-02,8.871370178141432250e-01
4.653750000000000142e+01,1.782500000000001705e+01,3.956752475764643145e-02,6.998611650613222046e-02,8.904463587362212440e-01
4.688125000000000142e+01,1.782500000000001705e+01,3.365660399479926401e-02,7.610460288689063768e-02,8.902387931183101122e-01
4.722500000000000142e+01,1.782500000000001705e+01,2.919627718332750560e-02,8.407842922439631717e-02,8.867252935922761425e-01
4.756875000000000142e+01,1.782500000000001705e+01,2.578447746853972794e-02,9.436275783812884954e-02,8.798527646933314017e-01
4.791250000000000142e+01,1.782500000000001705e+01,2.313373108683072082e-02,1.075350173418786748e-01,8.693312515712905419e-01
4.825625000000000142e+01,1.782500000000001705e+01,2.103422874526778355e-02,1.243162195664425373e-01,8.546495516882895993e-01
4.860000000000000142e+01,1.782500000000001705e+01,1.932833064056362418e-02,1.455800776516460449e-01,8.350915917077903483e-01
4.894375000000000142e+01,1.782500000000001705e+01,1.789325205547093872e-02,1.723350222557270828e-01,8.097717256888019577e-01
4.928750000000000142e+01,1.782500000000001705e+01,1.662982828140486050e-02,2.056562089843534114e-01,7.777139627342416484e-01
4.963125000000000142e+01,1.782500000000001705e+01,1.545622144947874158e-02,2.465396783165916261e-01,7.380041002339297052e-01
4.997500000000000142e+01,1.782500000000001705e+01,1.430603071506259504e-02,2.956585759798449065e-01,6.900353933050924482e-01
5.031875000000000142e+01,1.782500000000001705e+01,1.313025721247594590e-02,3.530354838660991756e-01,6.338342589214247536e-01
5.066250000000000142e+01,1.782500000000001705e+01,1.190173736528530798e-02,4.177117825426943098e-01,5.703864800920204203e-01
5.100625000000000142e+01,1.782500000000001705e+01,1.061921749562163252e-02,4.875698976979194188e-01,5.018108848064589678e-01
5.135000000000000142e+01,1.782500000000001705e+01,9.307321686157913818e-03,5.594784816335678368e-01,4.312141966802741644e-01
5.169375000000000142e+01,1.782500000000001705e+01,8.009856667868874014e-03,6.298154636413029195e-01,3.621746796908282273e-01
5.203750000000000142e+01,1.782500000000001705e+01,6.777480060496848639e-03,6.952107891030013809e-01,2.980117308365017315e-01
5.238125000000000142e+01,1.782500000000001705e+01,5.654389070356921794e-03,7.532000172678883221e-01,2.411455936617546425e-01
5.272500000000000142e+01,1.782500000000001705e+01,4.669255129613234835e-03,8.025334544119842040e-01,1.927972904584024927e-01
5.306875000000000142e+01,1.782500000000001705e+01,3.832763977998308955e-03,8.430965327325961045e-01,1.530707032894057240e-01
5.341250000000000142e+01,1.782500000000001705e+01,3.140531364222098887e-03,8.755843138861884034e-01,1.212751547495896226e-01
5.375625000000000142e+01,1.782500000000001705e+01,2.578439815456877449e-03,9.011208956115546176e-01,9.630066457298858129e-02
5.410000000000000142e+01,1.782500000000001705e+01,2.127844899245526829e-03,9.209518026252619949e-01,7.692035247549254551e-02
5.444375000000000142e+01,1.782500000000001705e+01,1.769386684345750386e-03,9.362511518054636994e-01,6.197946151019061850e-02
5.478750000000000142e+01,1.782500000000001705e+01,1.485221257986227977e-03,9.480294754864154738e-01,5.048530325559830861e-02
5.513125000000000142e+01,1.782500000000001705e+01,1.260016350355137133e-03,9.571088512354321010e-01,4.163113241421282501e-02
5.547500000000000142e+01,1.782500000000001705e+01,1.081165281059682940e-03,9.641344522198730393e-01,3.478438249906733171e-02
5.581875000000000142e+01,1.782500000000001705e+01,9.385893628739525475e-04,9.696012761895662635e-01,2.946013444755963412e-02
5.616250000000000142e+01,1.782500000000001705e+01,8.243712920883958543e-04,9.738839804858828719e-01,2.529164822202879109e-02
5.650625000000000142e+01,1.782500000000001705e+01,7.323556903299701260e-04,9.772641078090090749e-01,2.200353650066099939e-02
5.685000000000000142e+01,1.782500000000001705e+01,6.577821327617764920e-04,9.799526758861119013e-01,1.938954198112621818e-02
5.719375000000000142e+01,1.782500000000001705e+01,5.969749967949344698e-04,9.821079513583645948e-01,1.729507364484050499e-02
5.753750000000000142e+01,1.782500000000001705e+01,5.470934284940063511e-04,9.838490000336044261e-01,1.560390653790162327e-02
5.788125000000000142e+01,1.782500000000001705e+01,5.059354181389414404e-04,9.852658234502522649e-01,1.422824113160886701e-02
5.822500000000000142e+01,1.782500000000001705e+01,4.717869035674405131e-04,9.864268596053307192e-01,1.310135349110173181e-02
5.856875000000000142e+01,1.782500000000001705e+01,4.433067275599232517e-04,9.873845027411218833e-01,1.217219053131824574e-02
5.891250000000000142e+01,1.782500000000001705e+01,4.194394012298718302e-04,9.881791580862008262e-01,1.140140251256948831e-02
5.925625000000000142e+01,1.782500000000001705e+01,3.993490895609028168e-04,9.888422228809273795e-01,1.075842802951163836e-02
3.210000000000000142e+01,1.793000000000002103e+01,9.921779742964365045e-01,2.228398590345403562e-03,5.593627113218053309e-03
3.244375000000000142e+01,1.793000000000002103e+01,9.921187879656018227e-01,2.242576915112995395e-03,5.638635119285285123e-03
3.278750000000000142e+01,1.793000000000002103e+01,9.920483527669898827e-01,2.259335529443761304e-03,5.692311703566459678e-03
3.313125000000000142e+01,1.793000000000002103e+01,9.919644125741802210e-01,2.279165815172280903e-03,5.756421610647593536e-03
3.347500000000000142e+01,1.793000000000002103e+01,9.918642158597675840e-01,2.302660087841600089e-03,5.833124052390851501e-03
3.381875000000000142e+01,1.793000000000002103e+01,9.917443908650024342e-01,2.330534905217659936e-03,5.925074229779913638e-03
3.416250000000000142e+01,1.793000000000002103e+01,9.916007833753293088e-01,2.363660652105872839e-03,6.035555972564874729e-03
3.450625000000000142e+01,1.793000000000002103e+01,9.914282437832090400e-01,2.403099386470329384e-03,6.168656830320516128e-03
3.485000000000000142e+01,1.793000000000002103e+01,9.912203446377325644e-01,2.450153650480167613e-03,6.329501711787368159e-03
3.519375000000000142e+01,1.793000000000002103e+01,9.909690018713123161e-01,2.506429955360025587e-03,6.524568173327582876e-03
3.553750000000000142e+01,1.793000000000002103e+01,9.906639610801043494e-01,2.573922062294508283e-03,6.762116857601196095e-03
3.588125000000000142e+01,1.793000000000002103e+01,9.902920926439978677e-01,2.655121177178146157e-03,7.052786178823901991e-03
3.622500000000000142e+01,1.793000000000002103e+01,9.898364130357694135e-01,2.753163002770435235e-03,7.410423961460194629e-03
3.656875000000000142e+01,1.793000000000002103e+01,9.892747095891385456e-01,2.872025597547719911e-03,7.853264813313736228e-03
3.691250000000000142e+01,1.793000000000002103e+01,9.885775847461818477e-01,3.016797659508956009e-03,8.405617594309055737e-03
3.725625000000000142e+01,1.793000000000002103e+01,9.877056415885706597e-01,3.194044829080671787e-03,9.100313582348716623e-03
3.760000000000000142e+01,1.793000000000002103e+01,9.866053868981210506e-01,3.412312687252339917e-03,9.982300414626566962e-03
3.794375000000000142e+01,1.793000000000002103e+01,9.852032029099193622e-01,3.682820162522505280e-03,1.111397692755787883e-02
3.828750000000000142e+01,1.793000000000002103e+01,9.833963924592173944e-01,4.020416584869297705e-03,1.258319095591322809e-02
3.863125000000000142e+01,1.793000000000002103e+01,9.810397760589409932e-01,4.444898855478421687e-03,1.451532508558061110e-02
3.897500000000000142e+01,1.793000000000002103e+01,9.779255430185040954e-01,4.982807635608181226e-03,1.709164934588770432e-02
3.931875000000000142e+01,1.793000000000002103e+01,9.737529773334562266e-01,5.669829459805838731e-03,2.057719320673794677e-02
3.966250000000000142e+01,1.793000000000002103e+01,9.680833487184840047e-01,6.553891081713003608e-03,2.536276019980290494e-02
4.000625000000000142e+01,1.793000000000002103e+01,9.602741060822521657e-01,7.698866460920690026e-03,3.202702745682728391e-02
4.035000000000000142e+01,1.793000000000002103e+01,9.493869501257160559e-01,9.188369709668098642e-03,4.142468016461563901e-02
4.069375000000000142e+01,1.793000000000002103e+01,9.340700573551802277e-01,1.112810216085931107e-02,5.480184048396050112e-02
4.103750000000000142e+01,1.793000000000002103e+01,9.124335197258055530e-01,1.364328140565222898e-02,7.392319886854217814e-02
