bill_depth_mm,flipper_length_mm,Adelie,Gentoo,Chinstrap
1.730000000000001847e+01,2.096125000000005798e+02,4.677675997323886836e-01,2.338151986390850645e-01,2.984172016285261964e-01
1.740500000000001535e+01,2.096125000000005798e+02,4.969274007625070766e-01,1.927017591521155149e-01,3.103708400853774085e-01
1.751000000000001933e+01,2.096125000000005798e+02,5.224713186765712614e-01,1.580295245493880951e-01,3.194991567740406713e-01
1.761500000000001620e+01,2.096125000000005798e+02,5.445826825182674691e-01,1.293125989723932223e-01,3.261047185093392531e-01
1.772000000000002018e+01,2.096125000000005798e+02,5.635908203739597999e-01,1.058494065647073573e-01,3.305597730613327734e-01
1.782500000000001705e+01,2.096125000000005798e+02,5.798892651504932161e-01,8.686191627351608213e-02,3.332488185759908128e-01
1.793000000000002103e+01,2.096125000000005798e+02,5.938777790635322296e-01,7.159042962062228677e-02,3.345317913158453171e-01
1.803500000000001791e+01,2.096125000000005798e+02,6.059275641335873930e-01,5.934746539650452568e-02,3.347249704699080675e-01
1.814000000000002188e+01,2.096125000000005798e+02,6.163644927746908531e-01,4.954104695191818147e-02,3.340944602733909585e-01
1.824500000000001876e+01,2.096125000000005798e+02,6.254643386597640298e-01,4.167834294965273856e-02,3.328573183905831900e-01
1.835000000000002274e+01,2.096125000000005798e+02,6.334549500018168411e-01,3.535845412962774353e-02,3.311865958685553668e-01
1.845500000000001961e+01,2.096125000000005798e+02,6.405217842614725487e-01,3.026035941486347747e-02,3.292178563236640709e-01
1.856000000000002359e+01,2.096125000000005798e+02,6.468145653922439120e-01,2.612965356198971786e-02,3.270557810457664361e-01
1.866500000000002046e+01,2.096125000000005798e+02,6.524538194463546104e-01,2.276600884594325025e-02,3.247801717077021255e-01
1.877000000000002444e+01,2.096125000000005798e+02,6.575366952613297400e-01,2.001221643868720049e-02,3.224510882999829797e-01
1.887500000000002132e+01,2.096125000000005798e+02,6.621418629685293933e-01,1.774504603479663475e-02,3.201130909966738991e-01
1.898000000000002530e+01,2.096125000000005798e+02,6.663334902418164285e-01,1.586784544633692770e-02,3.177986643118466126e-01
1.908500000000002217e+01,2.096125000000005798e+02,6.701643931758707318e-01,1.430466431574706557e-02,3.155309425083822061e-01
1.919000000000002615e+01,2.096125000000005798e+02,6.736784929035943836e-01,1.299564700349792323e-02,3.133258600929077486e-01
1.929500000000002302e+01,2.096125000000005798e+02,6.769127105220156260e-01,1.189344962073228713e-02,3.111938398572521303e-01
1.940000000000002700e+01,2.096125000000005798e+02,6.798984192841979191e-01,1.096046685312273769e-02,3.091411138626794508e-01
1.950500000000002387e+01,2.096125000000005798e+02,6.826625541021025256e-01,1.016669065452582670e-02,3.071707552433716182e-01
1.961000000000002785e+01,2.096125000000005798e+02,6.852284591864086227e-01,9.488057812504679250e-03,3.052834830010865974e-01
1.971500000000002473e+01,2.096125000000005798e+02,6.876165373880437359e-01,8.905173809407388938e-03,3.034782888025488456e-01
1.982000000000002871e+01,2.096125000000005798e+02,6.898447502917817165e-01,8.402325538918259396e-03,3.017529241692999964e-01
1.992500000000002558e+01,2.096125000000005798e+02,6.919290063917901135e-01,7.966715548734720070e-03,3.001042780594751491e-01
2.003000000000002956e+01,2.096125000000005798e+02,6.938834654672976221e-01,7.587866241476143303e-03,2.985286682912261513e-01
2.013500000000002643e+01,2.096125000000005798e+02,6.957207801738223285e-01,7.257154653617145686e-03,2.970220651725605232e-01
2.024000000000003041e+01,2.096125000000005798e+02,6.974522904656930145e-01,6.967447774743182679e-03,2.955802617595638115e-01
2.034500000000002728e+01,2.096125000000005798e+02,6.990881824046287774e-01,6.712815492243614374e-03,2.941990021031277158e-01
2.045000000000003126e+01,2.096125000000005798e+02,7.006376198807968692e-01,6.488303660447862151e-03,2.928740764587552947e-01
2.055500000000002814e+01,2.096125000000005798e+02,7.021088555297889666e-01,6.289753902711905584e-03,2.916013905674992301e-01
2.066000000000003212e+01,2.096125000000005798e+02,7.035093254768371995e-01,6.113659874221099612e-03,2.903770146489417225e-01
2.076500000000002899e+01,2.096125000000005798e+02,7.048457313281920600e-01,5.957052083129292519e-03,2.891972165886785295e-01
2.087000000000003297e+01,2.096125000000005798e+02,7.061241119445536008e-01,5.817405171175816028e-03,2.880584828842706613e-01
2.097500000000002984e+01,2.096125000000005798e+02,7.073499068866817563e-01,5.692562930537907115e-03,2.869575301827803626e-01
2.108000000000003382e+01,2.096125000000005798e+02,7.085280129544799799e-01,5.580677385721815632e-03,2.858913096597981429e-01
2.118500000000003070e+01,2.096125000000005798e+02,7.096628349002255254e-01,5.480159076298125875e-03,2.848570060234765222e-01
2.129000000000003467e+01,2.096125000000005798e+02,7.107583311490879296e-01,5.389636297326488683e-03,2.838520325535855982e-01
2.139500000000003155e+01,2.096125000000005798e+02,7.118180551798262146e-01,5.307921533878240394e-03,2.828740232862955173e-01
1.309999999999999964e+01,2.103500000000005912e+02,7.694918511213837999e-03,9.847297514118175110e-01,7.575330076968846138e-03
1.320500000000000007e+01,2.103500000000005912e+02,7.848343955788286003e-03,9.844435621253595503e-01,7.708093918852109913e-03
1.331000000000000050e+01,2.103500000000005912e+02,8.021213467113817372e-03,9.841208748953969021e-01,7.857911637489152154e-03
1.341500000000000092e+01,2.103500000000005912e+02,8.216367039136701286e-03,9.837564041735696874e-01,8.027228787293571449e-03
1.352000000000000135e+01,2.103500000000005912e+02,8.437134675933939676e-03,9.833439651488580235e-01,8.218900175208088826e-03
1.362500000000000178e+01,2.103500000000005912e+02,8.687436943855585472e-03,9.828762920336893139e-01,8.436271022455085061e-03
1.373000000000000220e+01,2.103500000000005912e+02,8.971909486997732205e-03,9.823448137138948155e-01,8.683276799107532071e-03
1.383500000000000263e+01,2.103500000000005912e+02,9.296057903616136708e-03,9.817393755690909662e-01,8.964566527292832862e-03
1.394000000000000306e+01,2.103500000000005912e+02,9.666451231707938810e-03,9.810478930961782362e-01,9.285655672113757308e-03
1.404500000000000348e+01,2.103500000000005912e+02,1.009096470374043486e-02,9.802559188573289894e-01,9.653116438930671103e-03
1.415000000000000391e+01,2.103500000000005912e+02,1.057908557333655554e-02,9.793460989523803395e-01,1.007481547428304598e-02
1.425500000000000433e+01,2.103500000000005912e+02,1.114229990669301021e-02,9.782974883432108415e-01,1.056021175009615523e-02
1.436000000000000476e+01,2.103500000000005912e+02,1.179458353754198052e-02,9.770846855201820169e-01,1.112073094227593491e-02
1.446500000000000519e+01,2.103500000000005912e+02,1.255302723029768502e-02,9.756767357159503717e-01,1.177023705375182701e-02
1.457000000000000561e+01,2.103500000000005912e+02,1.343863485019537556e-02,9.740357376203698792e-01,1.252562752943464121e-02
1.467500000000000604e+01,2.103500000000005912e+02,1.447734437964565135e-02,9.721150708551603570e-01,1.340758476519397085e-02
1.478000000000000647e+01,2.103500000000005912e+02,1.570133524850363463e-02,9.698571400685297439e-01,1.444152468296672036e-02
1.488500000000000689e+01,2.103500000000005912e+02,1.715070170910733272e-02,9.671905067088402141e-01,1.565879158205252947e-02
1.499000000000000732e+01,2.103500000000005912e+02,1.887559032917749541e-02,9.640262528356289273e-01,1.709815683519359114e-02
1.509500000000000774e+01,2.103500000000005912e+02,2.093891830226901271e-02,9.602533965733694998e-01,1.880768512436148746e-02
1.520000000000000817e+01,2.103500000000005912e+02,2.341980403625298912e-02,9.557331641513353571e-01,2.084703181241168851e-02
1.530500000000000860e+01,2.103500000000005912e+02,2.641784400330037322e-02,9.502919345201091827e-01,2.329022147659034689e-02
1.541000000000000902e+01,2.103500000000005912e+02,3.005834457972154580e-02,9.437127372653238977e-01,2.622891815495455650e-02
1.551500000000000945e+01,2.103500000000005912e+02,3.449853757576754748e-02,9.357253501216078462e-01,2.977611230262453001e-02
1.562000000000000988e+01,2.103500000000005912e+02,3.993462948447155936e-02,9.259953833083972574e-01,3.406998720713107914e-02
1.572500000000001030e+01,2.103500000000005912e+02,4.660919149625409458e-02,9.141133620556416428e-01,3.927744644810426955e-02
1.583000000000001073e+01,2.103500000000005912e+02,5.481780313587594766e-02,8.995858622342242095e-01,4.559633462989982899e-02
1.593500000000001116e+01,2.103500000000005912e+02,6.491292651346614040e-02,8.818323448767086958e-01,5.325472860982535805e-02
1.604000000000001336e+01,2.103500000000005912e+02,7.730167303618448726e-02,8.601934893638972790e-01,6.250483759991812271e-02
1.614500000000001023e+01,2.103500000000005912e+02,9.243257087687407891e-02,8.339592279008050113e-01,7.360820122232092366e-02
1.625000000000001421e+01,2.103500000000005912e+02,1.107651824952458203e-01,8.024263406233067553e-01,8.680847688144756324e-02
1.635500000000001108e+01,2.103500000000005912e+02,1.327166275321353950e-01,7.649943413602506848e-01,1.022890311076138370e-01
1.646000000000001506e+01,2.103500000000005912e+02,1.585825760295338505e-01,7.213014489783403649e-01,1.201159749921256320e-01
1.656500000000001194e+01,2.103500000000005912e+02,1.884388984477294027e-01,6.713870464811594330e-01,1.401740550711112199e-01
1.667000000000001592e+01,2.103500000000005912e+02,2.220437345638843485e-01,6.158442491918353356e-01,1.621120162442802048e-01
1.677500000000001279e+01,2.103500000000005912e+02,2.587734808014799381e-01,5.559050469034757525e-01,1.853214722950443649e-01
1.688000000000001677e+01,2.103500000000005912e+02,2.976300282588755231e-01,4.933981322538385506e-01,2.089718394872858431e-01
1.698500000000001364e+01,2.103500000000005912e+02,3.373405067368363541e-01,4.305513284667916163e-01,2.321081647963720573e-01
1.709000000000001762e+01,2.103500000000005912e+02,3.765355992601023827e-01,3.696720487230630847e-01,2.537923520168345326e-01
1.719500000000001450e+01,2.103500000000005912e+02,4.139558195762667592e-01,3.127982523330645748e-01,2.732459280906686105e-01
1.730000000000001847e+01,2.103500000000005912e+02,4.486212793733389548e-01,2.614288025718269903e-01,2.899499180548338884e-01
1.740500000000001535e+01,2.103500000000005912e+02,4.799193811103938945e-01,2.164033220872581542e-01,3.036772968023479513e-01
1.751000000000001933e+01,2.103500000000005912e+02,5.076027288818073524e-01,1.779349674118944624e-01,3.144623037062981852e-01
1.761500000000001620e+01,2.103500000000005912e+02,5.317219569681951308e-01,1.457468762472766410e-01,3.225311667845282004e-01
1.772000000000002018e+01,2.103500000000005912e+02,5.525304499041736594e-01,1.192467265950262756e-01,3.282228235008000650e-01
1.782500000000001705e+01,2.103500000000005912e+02,5.703918928303489677e-01,9.768789629234495009e-02,3.319202108773061100e-01
1.793000000000002103e+01,2.103500000000005912e+02,5.857077290621187649e-01,8.029104017192430220e-02,3.340012307659567803e-01
1.803500000000001791e+01,2.103500000000005912e+02,5.988690244993096767e-01,6.632132259562689702e-02,3.348096529050634262e-01
1.814000000000002188e+01,2.103500000000005912e+02,6.102297088129181590e-01,5.512854390211811145e-02,3.346417472849637642e-01
1.824500000000001876e+01,2.103500000000005912e+02,6.200953559100272905e-01,4.616125316898850306e-02,3.337433909209842620e-01
1.835000000000002274e+01,2.103500000000005912e+02,6.287217478150709526e-01,3.896510472862266261e-02,3.323131474563063015e-01
1.845500000000001961e+01,2.103500000000005912e+02,6.363187516929800225e-01,3.317311889151570298e-02,3.305081294155043925e-01
1.856000000000002359e+01,2.103500000000005912e+02,6.430565088393827011e-01,2.849281993508265970e-02,3.284506712255346739e-01
1.866500000000002046e+01,2.103500000000005912e+02,6.490721444350079361e-01,2.469311231236190340e-02,3.262347432526300772e-01
1.877000000000002444e+01,2.103500000000005912e+02,6.544760550672185095e-01,2.159232544644730523e-02,3.239316194863341991e-01
1.887500000000002132e+01,2.103500000000005912e+02,6.593573636839674679e-01,1.904798767918932864e-02,3.215946486368433388e-01
1.898000000000002530e+01,2.103500000000005912e+02,6.637884355926866320e-01,1.694841167605707147e-02,3.192631527312562723e-01
1.908500000000002217e+01,2.103500000000005912e+02,6.678285046530104685e-01,1.520594141035099683e-02,3.169655539366386110e-01
1.919000000000002615e+01,2.103500000000005912e+02,6.715265257950441269e-01,1.375162078783332201e-02,3.147218534171225546e-01
1.929500000000002302e+01,2.103500000000005912e+02,6.749233881798860635e-01,1.253102920290299731e-02,3.125455826172108820e-01
1.940000000000002700e+01,2.103500000000005912e+02,6.780536171081108510e-01,1.150105008792989478e-02,3.104453328039593063e-01
1.950500000000002387e+01,2.103500000000005912e+02,6.809466761971807447e-01,1.062737275904861861e-02,3.084259510437705742e-01
1.961000000000002785e+01,2.103500000000005912e+02,6.836279619177967337e-01,9.882564232286226644e-03,3.064894738499170934e-01
1.971500000000002473e+01,2.103500000000005912e+02,6.861195639968937776e-01,9.244580969777130633e-03,3.046358550333291282e-01
1.982000000000002871e+01,2.103500000000005912e+02,6.884408490132295499e-01,8.695618803880039369e-03,3.028635321828903604e-01
1.992500000000002558e+01,2.103500000000005912e+02,6.906089111536156677e-01,8.221222317764743590e-03,3.011698665286195453e-01
2.003000000000002956e+01,2.103500000000005912e+02,6.926389234410841311e-01,7.809593215516720879e-03,2.995514833433992052e-01
2.013500000000002643e+01,2.103500000000005912e+02,6.945444144410225507e-01,7.451051434662183184e-03,2.980045341243152679e-01
2.024000000000003041e+01,2.103500000000005912e+02,6.963374890869413747e-01,7.137613706292792598e-03,2.965248972067657807e-01
2.034500000000002728e+01,2.103500000000005912e+02,6.980290074516831700e-01,6.862662642631946197e-03,2.951083299056848075e-01
2.045000000000003126e+01,2.103500000000005912e+02,6.996287316812352941e-01,6.620685807582569679e-03,2.937505825111821900e-01
2.055500000000002814e+01,2.103500000000005912e+02,7.011454486250831009e-01,6.407069068501117584e-03,2.924474823064157070e-01
2.066000000000003212e+01,2.103500000000005912e+02,7.025870737144062073e-01,6.217932202928372690e-03,2.911949940826653593e-01
2.076500000000002899e+01,2.103500000000005912e+02,7.039607401818928079e-01,6.049997524684831707e-03,2.899892622934223119e-01
2.087000000000003297e+01,2.103500000000005912e+02,7.052728766499393176e-01,5.900484415280596480e-03,2.888266389347801111e-01
2.097500000000002984e+01,2.103500000000005912e+02,7.065292753354287525e-01,5.767024262550940993e-03,2.877037004020203681e-01
2.108000000000003382e+01,2.103500000000005912e+02,7.077351525526005549e-01,5.647591542288723891e-03,2.866172559051107238e-01
2.118500000000003070e+01,2.103500000000005912e+02,7.088952027836714631e-01,5.540447723412673074e-03,2.855643494929158699e-01
2.129000000000003467e+01,2.103500000000005912e+02,7.100136472876835692e-01,5.444095402864708097e-03,2.845422573094518737e-01
2.139500000000003155e+01,2.103500000000005912e+02,7.110942780005011787e-01,5.357240635639223640e-03,2.835484813638596280e-01
1.309999999999999964e+01,2.110875000000006025e+02,7.610948297860369374e-03,9.848854577268849608e-01,7.503593975254547500e-03
1.320500000000000007e+01,2.110875000000006025e+02,7.753938320609587639e-03,9.846188292029914857e-01,7.627232476399043760e-03
1.331000000000000050e+01,2.110875000000006025e+02,7.914877557631384494e-03,9.843184850323748458e-01,7.766637409993789633e-03
1.341500000000000092e+01,2.110875000000006025e+02,8.096353778304244547e-03,9.839796028563301267e-01,7.924043365365708580e-03
1.352000000000000135e+01,2.110875000000006025e+02,8.301394147752780631e-03,9.835965526173872098e-01,8.102053234859893371e-03
1.362500000000000178e+01,2.110875000000006025e+02,8.533553946144340971e-03,9.831627359307025804e-01,8.303710123153134129e-03
1.373000000000000220e+01,2.110875000000006025e+02,8.797026139396476457e-03,9.826703882763243580e-01,8.532585584279104782e-03
1.383500000000000263e+01,2.110875000000006025e+02,9.096777307873017346e-03,9.821103343523401863e-01,8.792888339786714830e-03
