sepal width (cm),petal width (cm),setosa,versicolor,virginica
4.280000000000002025e+00,1.340000000000000302e+00,5.970357371027601445e-01,3.992083151394892893e-01,3.755947757750631704e-03
4.320000000000002061e+00,1.340000000000000302e+00,6.186965559718676788e-01,3.779997291886359467e-01,3.303714839496362313e-03
4.360000000000002096e+00,1.340000000000000302e+00,6.396791353941537750e-01,3.574165147320388369e-01,2.904349873807296565e-03
2.000000000000000000e+00,1.380000000000000338e+00,4.536377200093954717e-03,4.395702080618583141e-01,5.558934147380476531e-01
2.040000000000000036e+00,1.380000000000000338e+00,5.000106689049666972e-03,4.572838959596148833e-01,5.377159973513353508e-01
2.080000000000000071e+00,1.380000000000000338e+00,5.511800639546254356e-03,4.752503787769371546e-01,5.192378205835166405e-01
2.120000000000000107e+00,1.380000000000000338e+00,6.076174365458633132e-03,4.934151253189302255e-01,5.005087003156111214e-01
2.160000000000000142e+00,1.380000000000000338e+00,6.698366792332655952e-03,5.117192310007775413e-01,4.815824022068898591e-01
2.200000000000000178e+00,1.380000000000000338e+00,7.383976909951891175e-03,5.300999187333075291e-01,4.625161043567405650e-01
2.240000000000000213e+00,1.380000000000000338e+00,8.139104056304984416e-03,5.484911375167750291e-01,4.433697584269200020e-01
2.280000000000000249e+00,1.380000000000000338e+00,8.970392509177377988e-03,5.668242456070330393e-01,4.242053618837895446e-01
2.320000000000000284e+00,1.380000000000000338e+00,9.885080870299121913e-03,5.850287607506923226e-01,4.050861583790085207e-01
2.360000000000000320e+00,1.380000000000000338e+00,1.089105671681121247e-02,6.030331562133952605e-01,3.860757870697936189e-01
2.400000000000000355e+00,1.380000000000000338e+00,1.199691696171698019e-02,6.207656784334684152e-01,3.672374046048146878e-01
2.440000000000000391e+00,1.380000000000000338e+00,1.321203430496641421e-02,6.381551603591599786e-01,3.486328053358735968e-01
2.480000000000000426e+00,1.380000000000000338e+00,1.454663006590690456e-02,6.551318040354862093e-01,3.303215658986070058e-01
2.520000000000000462e+00,1.380000000000000338e+00,1.601185356197705814e-02,6.716279068690862442e-01,3.123602395689367150e-01
2.560000000000000497e+00,1.380000000000000338e+00,1.761986803341347371e-02,6.875785081886681693e-01,2.948016237779184645e-01
2.600000000000000533e+00,1.380000000000000338e+00,1.938394290458595251e-02,7.029219361084232398e-01,2.776941209869907556e-01
2.640000000000000568e+00,1.380000000000000338e+00,2.131855191382445169e-02,7.176002390800843012e-01,2.610812090060913304e-01
2.680000000000000604e+00,1.380000000000000338e+00,2.343947632872761880e-02,7.315594916097249989e-01,2.450010320615474413e-01
2.720000000000000639e+00,1.380000000000000338e+00,2.576391208532246430e-02,7.447499691052578141e-01,2.294861188094197701e-01
2.760000000000000675e+00,1.380000000000000338e+00,2.831057923838434590e-02,7.571261923910489466e-01,2.145632283705667942e-01
2.800000000000000711e+00,1.380000000000000338e+00,3.109983157724520442e-02,7.686468477811507771e-01,2.002533206416038936e-01
2.840000000000000746e+00,1.380000000000000338e+00,3.415376363685186656e-02,7.792745934930583873e-01,1.865716428700897600e-01
2.880000000000000782e+00,1.380000000000000338e+00,3.749631160882197639e-02,7.889757674236815843e-01,1.735279209674965295e-01
2.920000000000000817e+00,1.380000000000000338e+00,4.115334382521540491e-02,7.977200147835440402e-01,1.611266413912404993e-01
2.960000000000000853e+00,1.380000000000000338e+00,4.515273554641996423e-02,8.054798567492651440e-01,1.493674077043148363e-01
3.000000000000000888e+00,1.380000000000000338e+00,4.952442173862046937e-02,8.122302231645990300e-01,1.382453550967805422e-01
3.040000000000000924e+00,1.380000000000000338e+00,5.430042039066573095e-02,8.179479734593407825e-01,1.277516061499934519e-01
3.080000000000000959e+00,1.380000000000000338e+00,5.951481772379544483e-02,8.226114304532432531e-01,1.178737518229613229e-01
3.120000000000000995e+00,1.380000000000000338e+00,6.520370543824451082e-02,8.261999516655195164e-01,1.085963428962358202e-01
3.160000000000001030e+00,1.380000000000000338e+00,7.140505898917072491e-02,8.286935622429667525e-01,9.990137876786266136e-02
3.200000000000001066e+00,1.380000000000000338e+00,7.815854488964665836e-02,8.300726727033528318e-01,9.176878240700052369e-02
3.240000000000001101e+00,1.380000000000000338e+00,8.550524433155423654e-02,8.303179033721194147e-01,8.417685229632616839e-02
3.280000000000001137e+00,1.380000000000000338e+00,9.348728016121431172e-02,8.294100356214899605e-01,7.710268421729568611e-02
3.320000000000001172e+00,1.380000000000000338e+00,1.021473346438113161e-01,8.273301076959220790e-01,7.052255766026650774e-02
3.360000000000001208e+00,1.380000000000000338e+00,1.115280467252364460e-01,8.240596698672818521e-01,6.441228340748172965e-02
3.400000000000001243e+00,1.380000000000000338e+00,1.216712798935233181e-01,8.195812097079249181e-01,5.874751039855174300e-02
3.440000000000001279e+00,1.380000000000000338e+00,1.326172554912828927e-01,8.138787531840020462e-01,5.350399132471510277e-02
3.480000000000001315e+00,1.380000000000000338e+00,1.444035516367297434e-01,8.069386408559701129e-01,4.865780750730023391e-02
3.520000000000001350e+00,1.380000000000000338e+00,1.570639748991490559e-01,7.987504705919796777e-01,4.418555450887134972e-02
3.560000000000001386e+00,1.380000000000000338e+00,1.706273205443472885e-01,7.893081888321125117e-01,4.006449062354026924e-02
3.600000000000001421e+00,1.380000000000000338e+00,1.851160473358410552e-01,7.786113017418401228e-01,3.627265092231879429e-02
3.640000000000001457e+00,1.380000000000000338e+00,2.005449041349989803e-01,7.666661659467857159e-01,3.278892991821518582e-02
3.680000000000001492e+00,1.380000000000000338e+00,2.169195572036243247e-01,7.534873066060160385e-01,2.959313619035954315e-02
3.720000000000001528e+00,1.380000000000000338e+00,2.342352782081523477e-01,7.390986993031936070e-01,2.666602248865410779e-02
3.760000000000001563e+00,1.380000000000000338e+00,2.524757622353497322e-01,7.235349428187951570e-01,2.398929494585515590e-02
3.800000000000001599e+00,1.380000000000000338e+00,2.716121512660953363e-01,7.068422436729870917e-01,2.154560506091753730e-02
3.840000000000001634e+00,1.380000000000000338e+00,2.916023401033082108e-01,6.890791318095568219e-01,1.931852808713496045e-02
3.880000000000001670e+00,1.380000000000000338e+00,3.123906374742984049e-01,6.703168311690484993e-01,1.729253135665322072e-02
3.920000000000001705e+00,1.380000000000000338e+00,3.339078440970687511e-01,6.506392200112028901e-01,1.545293589172839176e-02
3.960000000000001741e+00,1.380000000000000338e+00,3.560717917238548358e-01,6.301423338908864746e-01,1.378587438525870866e-02
4.000000000000001776e+00,1.380000000000000338e+00,3.787883631816901242e-01,6.089333885430595616e-01,1.227824827525018057e-02
4.040000000000001812e+00,1.380000000000000338e+00,4.019529847430519665e-01,5.871293290628680772e-01,1.091768619407989561e-02
4.080000000000001847e+00,1.380000000000000338e+00,4.254525511323892784e-01,5.648549433099121497e-01,9.692505557698540691e-03
4.120000000000001883e+00,1.380000000000000338e+00,4.491677130604090906e-01,5.422406084427220385e-01,8.591678496868818821e-03
4.160000000000001918e+00,1.380000000000000338e+00,4.729754305623796728e-01,5.194197666817236270e-01,7.604802755896679367e-03
4.200000000000001954e+00,1.380000000000000338e+00,4.967516755590802857e-01,4.965262468075252733e-01,6.722077633394495620e-03
4.240000000000001990e+00,1.380000000000000338e+00,5.203741562349601946e-01,4.736915592108326134e-01,5.934284554207105294e-03
4.280000000000002025e+00,1.380000000000000338e+00,5.437249352613374720e-01,4.510422932623349146e-01,5.232771476327570045e-03
4.320000000000002061e+00,1.380000000000000338e+00,5.666928235577953776e-01,4.286977363664824514e-01,4.609440075722248155e-03
4.360000000000002096e+00,1.380000000000000338e+00,5.891754499233696762e-01,4.067678155505990434e-01,4.056734526031325477e-03
2.000000000000000000e+00,1.420000000000000373e+00,3.475920321149250820e-03,3.897280234301968571e-01,6.067960562486539589e-01
2.040000000000000036e+00,1.420000000000000373e+00,3.831767504458437942e-03,4.064768938742221449e-01,5.896913386213193942e-01
2.080000000000000071e+00,1.420000000000000373e+00,4.225182951432889140e-03,4.236110843150981964e-01,5.721637327334687662e-01
2.120000000000000107e+00,1.420000000000000373e+00,4.659988727889678543e-03,4.410902476917806236e-01,5.542497635803296241e-01
2.160000000000000142e+00,1.420000000000000373e+00,5.140361273617076454e-03,4.588687396448339340e-01,5.359908990815489549e-01
2.200000000000000178e+00,1.420000000000000373e+00,5.670861025229567698e-03,4.768958027182997883e-01,5.174333362564706995e-01
2.240000000000000213e+00,1.420000000000000373e+00,6.256464801326916923e-03,4.951158621138416760e-01,4.986276730848314132e-01
2.280000000000000249e+00,1.420000000000000373e+00,6.902601341263758968e-03,5.134689332365772740e-01,4.796284654221590338e-01
2.320000000000000284e+00,1.420000000000000373e+00,7.615190430217510034e-03,5.318911367614054253e-01,4.604936728083772191e-01
2.360000000000000320e+00,1.420000000000000373e+00,8.400686076407053518e-03,5.503153121750324894e-01,4.412840017485605282e-01
2.400000000000000355e+00,1.420000000000000373e+00,9.266124227157541624e-03,5.686717159904387531e-01,4.220621597824037452e-01
2.440000000000000391e+00,1.420000000000000373e+00,1.021917551464856209e-02,5.868887863965334128e-01,4.028920380888179609e-01
2.480000000000000426e+00,1.420000000000000373e+00,1.126820350509892890e-02,6.048939523110914429e-01,3.838378441838097288e-01
2.520000000000000462e+00,1.420000000000000373e+00,1.242232888226923841e-02,6.226144619414117898e-01,3.649632091763189146e-01
2.560000000000000497e+00,1.420000000000000373e+00,1.369149992295066488e-02,6.399782042638804125e-01,3.463302958131689868e-01
2.600000000000000533e+00,1.420000000000000373e+00,1.508656951399076768e-02,6.569144964724289437e-01,3.279989340135803788e-01
2.640000000000000568e+00,1.420000000000000373e+00,1.661937881270763098e-02,6.733548114826254372e-01,3.100258097046668104e-01
2.680000000000000604e+00,1.420000000000000373e+00,1.830284746028713536e-02,6.892334219744468138e-01,2.924637305652660890e-01
2.720000000000000639e+00,1.420000000000000373e+00,2.015107001545142149e-02,7.044879410732610703e-01,2.753609889112875742e-01
2.760000000000000675e+00,1.420000000000000373e+00,2.217941797707637108e-02,7.190597443787219989e-01,2.587608376442016578e-01
2.800000000000000711e+00,1.420000000000000373e+00,2.440464640232017576e-02,7.328942633649017102e-01,2.427010902327781383e-01
2.840000000000000746e+00,1.420000000000000373e+00,2.684500369300826805e-02,7.459411458674901629e-01,2.272138504395016523e-01
2.880000000000000782e+00,1.420000000000000373e+00,2.952034260843144561e-02,7.581542851175692155e-01,2.123253722739993909e-01
2.920000000000000817e+00,1.420000000000000373e+00,3.245222995786611886e-02,7.694917242750969333e-01,1.980560457670368091e-01
2.960000000000000853e+00,1.420000000000000373e+00,3.566405172190795919e-02,7.799154484079796612e-01,1.844204998701124421e-01
3.000000000000000888e+00,1.420000000000000373e+00,3.918110954067613450e-02,7.893910801698621471e-01,1.714278102894617462e-01
3.040000000000000924e+00,1.420000000000000373e+00,4.303070358513291782e-02,7.978874989401170126e-01,1.590817974747500696e-01
3.080000000000000959e+00,1.420000000000000373e+00,4.724219579713821032e-02,8.053764058620098698e-01,1.473813983408520101e-01
3.120000000000000995e+00,1.420000000000000373e+00,5.184704635543142814e-02,8.118318590690051240e-01,1.363210945755636283e-01
3.160000000000001030e+00,1.420000000000000373e+00,5.687881502233213538e-02,8.172298044875498935e-01,1.258913804901179989e-01
3.200000000000001066e+00,1.420000000000000373e+00,6.237311779064923234e-02,8.215476280337944415e-01,1.160792541755563123e-01
3.240000000000001101e+00,1.420000000000000373e+00,6.836752804519503901e-02,8.247637548697518417e-01,1.068687170850530915e-01
3.280000000000001137e+00,1.420000000000000373e+00,7.490141036852539236e-02,8.268573207207526865e-01,9.824126891072182399e-02
3.320000000000001172e+00,1.420000000000000373e+00,8.201567427754501149e-02,8.278079391134650633e-01,9.017638660898988356e-02
3.360000000000001208e+00,1.420000000000000373e+00,8.975243473234328917e-02,8.275955867551564316e-01,8.265197851250025152e-02
3.400000000000001243e+00,1.420000000000000373e+00,9.815456640180239556e-02,8.262006270661240714e-01,7.564480653207365790e-02
3.440000000000001279e+00,1.420000000000000373e+00,1.072651396239449606e-01,8.236039889673405501e-01,6.913087140871448932e-02
3.480000000000001315e+00,1.420000000000000373e+00,1.171267280056696169e-01,8.197875142357522460e-01,6.308575775857797052e-02
3.520000000000001350e+00,1.420000000000000373e+00,1.277805809128050862e-01,8.147344818633353025e-01,5.748493722385956961e-02
3.560000000000001386e+00,1.420000000000000373e+00,1.392656589293843061e-01,8.084303116883776452e-01,5.230402938223814580e-02
3.600000000000001421e+00,1.420000000000000373e+00,1.516175368744231144e-01,8.008634419483614542e-01,4.751902117721549385e-02
3.640000000000001457e+00,1.420000000000000373e+00,1.648671872045603948e-01,7.920263662702080598e-01,4.310644652523151765e-02
3.680000000000001492e+00,1.420000000000000373e+00,1.790396664857941134e-01,7.819168050588579666e-01,3.904352845534778821e-02
3.720000000000001528e+00,1.420000000000000373e+00,1.941527387509534852e-01,7.705389745785414801e-01,3.530828667050505548e-02
3.760000000000001563e+00,1.420000000000000373e+00,2.102154813690791657e-01,7.579049048177198822e-01,3.187961381320099374e-02
3.800000000000001599e+00,1.420000000000000373e+00,2.272269306471647321e-01,7.440357453555614953e-01,2.873732399727372405e-02
3.840000000000001634e+00,1.420000000000000373e+00,2.451748345982383559e-01,7.289629880515509086e-01,2.586217735021087080e-02
3.880000000000001670e+00,1.420000000000000373e+00,2.640345877699106780e-01,7.127295278212000262e-01,2.323588440888935472e-02
3.920000000000001705e+00,1.420000000000000373e+00,2.837684262821594805e-01,6.953904794874731232e-01,2.084109423036756628e-02
3.960000000000001741e+00,1.420000000000000373e+00,3.043249589277807754e-01,6.770136710559040427e-01,1.866137001631510209e-02
4.000000000000001776e+00,1.420000000000000373e+00,3.256391013373407528e-01,6.576797427639932137e-01,1.668115589866611681e-02
4.040000000000001812e+00,1.420000000000000373e+00,3.476324643762126465e-01,6.374817973358268830e-01,1.488573828796050172e-02
4.080000000000001847e+00,1.420000000000000373e+00,3.702142254838101110e-01,6.165245696757730709e-01,1.326120484041676956e-02
4.120000000000001883e+00,1.420000000000000373e+00,3.932824838470080908e-01,5.949231124952808480e-01,1.179440365771112012e-02
4.160000000000001918e+00,1.420000000000000373e+00,4.167260692676841849e-01,5.728010259251240521e-01,1.047290480719185145e-02
4.200000000000001954e+00,1.420000000000000373e+00,4.404267431879622108e-01,5.502882911485839079e-01,9.284965663453919466e-03
4.240000000000001990e+00,1.420000000000000373e+00,4.642617017915494082e-01,5.275187972497215050e-01,8.219500958729088549e-03
4.280000000000002025e+00,1.420000000000000373e+00,4.881062685401016399e-01,5.046276736294814658e-01,7.266057830416898684e-03
4.320000000000002061e+00,1.420000000000000373e+00,5.118366495056012599e-01,4.817485548820341079e-01,6.414795612364538463e-03
4.360000000000002096e+00,1.420000000000000373e+00,5.353326210267141949e-01,4.590109093019189013e-01,5.656469671367013105e-03
2.000000000000000000e+00,1.460000000000000409e+00,2.661239166694847301e-03,3.432656152012615314e-01,6.540731456320436621e-01
2.040000000000000036e+00,1.460000000000000409e+00,2.932505286470384488e-03,3.587431241626027334e-01,6.383243705509269450e-01
2.080000000000000071e+00,1.460000000000000409e+00,3.232868771833040042e-03,3.746954425134633726e-01,6.220716887147035301e-01
2.120000000000000107e+00,1.460000000000000409e+00,3.565389969714033436e-03,3.910975269792331677e-01,6.053370830510528267e-01
2.160000000000000142e+00,1.460000000000000409e+00,3.933425366199620049e-03,4.079190104530588945e-01,5.881475641807414334e-01
