sepal length (cm),petal width (cm),setosa,versicolor,virginica
7.599999999999978328e+00,1.340000000000000302e+00,5.637135489110352976e-02,8.330247635046126309e-01,1.106038816042839573e-01
7.659999999999977938e+00,1.340000000000000302e+00,5.703833538880376947e-02,8.341384690009383540e-01,1.088231956102578141e-01
7.719999999999977547e+00,1.340000000000000302e+00,5.771177796659126419e-02,8.352221037785518831e-01,1.070661182548567347e-01
7.779999999999977156e+00,1.340000000000000302e+00,5.839172398105866441e-02,8.362757642177504058e-01,1.053325118011910200e-01
7.839999999999976765e+00,1.340000000000000302e+00,5.907821470939227798e-02,8.372995515485280871e-01,1.036222337420797390e-01
4.299999999999999822e+00,1.380000000000000338e+00,2.197685532470113057e-02,6.819694625244050457e-01,2.960536821508938377e-01
4.359999999999999432e+00,1.380000000000000338e+00,2.227683875241520672e-02,6.850442254815332088e-01,2.926789357660515289e-01
4.419999999999999041e+00,1.380000000000000338e+00,2.258049993756361742e-02,6.881010035267682845e-01,2.893184965356681571e-01
4.479999999999998650e+00,1.380000000000000338e+00,2.288787055292543920e-02,6.911393232672552456e-01,2.859728061798192389e-01
4.539999999999998259e+00,1.380000000000000338e+00,2.319898238905006987e-02,6.941587175947111499e-01,2.826423000162388566e-01
4.599999999999997868e+00,1.380000000000000338e+00,2.351386735637323380e-02,6.971587259370704004e-01,2.793274067065563138e-01
4.659999999999997478e+00,1.380000000000000338e+00,2.383255748738399155e-02,7.001388945030923017e-01,2.760285480095235888e-01
4.719999999999997087e+00,1.380000000000000338e+00,2.415508493883594329e-02,7.030987765196264894e-01,2.727461385415375639e-01
4.779999999999996696e+00,1.380000000000000338e+00,2.448148199399446251e-02,7.060379324612470198e-01,2.694805855447584553e-01
4.839999999999996305e+00,1.380000000000000338e+00,2.481178106491230273e-02,7.089559302719841138e-01,2.662322886631036667e-01
4.899999999999995914e+00,1.380000000000000338e+00,2.514601469472571224e-02,7.118523455788942078e-01,2.630016397263801875e-01
4.959999999999995524e+00,1.380000000000000338e+00,2.548421555996206039e-02,7.147267618972276138e-01,2.597890225428103883e-01
5.019999999999995133e+00,1.380000000000000338e+00,2.582641647285104786e-02,7.175787708269677490e-01,2.565948127001811963e-01
5.079999999999994742e+00,1.380000000000000338e+00,2.617265038363006044e-02,7.204079722405341002e-01,2.534193773758359192e-01
5.139999999999994351e+00,1.380000000000000338e+00,2.652295038283508655e-02,7.232139744614587418e-01,2.502630751557060607e-01
5.199999999999993960e+00,1.380000000000000338e+00,2.687734970356769199e-02,7.259963944338631014e-01,2.471262558625692274e-01
5.259999999999993570e+00,1.380000000000000338e+00,2.723588172372880950e-02,7.287548578825780998e-01,2.440092603936930005e-01
5.319999999999993179e+00,1.380000000000000338e+00,2.759857996820979167e-02,7.314889994637737702e-01,2.409124205680163722e-01
5.379999999999992788e+00,1.380000000000000338e+00,2.796547811103092598e-02,7.341984629059759015e-01,2.378360589829931482e-01
5.439999999999992397e+00,1.380000000000000338e+00,2.833660997741790227e-02,7.368829011413717822e-01,2.347804888812103086e-01
5.499999999999992006e+00,1.380000000000000338e+00,2.871200954580615736e-02,7.395419764273220009e-01,2.317460140268717550e-01
5.559999999999991616e+00,1.380000000000000338e+00,2.909171094976314986e-02,7.421753604580153540e-01,2.287329285922214406e-01
5.619999999999991225e+00,1.380000000000000338e+00,2.947574847981888554e-02,7.447827344662203419e-01,2.257415170539607274e-01
5.679999999999990834e+00,1.380000000000000338e+00,2.986415658519414595e-02,7.473637893151072742e-01,2.227720540996985521e-01
5.739999999999990443e+00,1.380000000000000338e+00,3.025696987541695235e-02,7.499182255801323249e-01,2.198248045444508580e-01
5.799999999999990052e+00,1.380000000000000338e+00,3.065422312181664832e-02,7.524457536209907538e-01,2.169000232571927644e-01
5.859999999999989662e+00,1.380000000000000338e+00,3.105595125888629265e-02,7.549460936436691583e-01,2.139979550974444866e-01
5.919999999999989271e+00,1.380000000000000338e+00,3.146218938550251337e-02,7.574189757526372802e-01,2.111188348618602273e-01
5.979999999999988880e+00,1.380000000000000338e+00,3.187297276599399681e-02,7.598641399932413165e-01,2.082628872407645826e-01
6.039999999999988489e+00,1.380000000000000338e+00,3.228833683104733593e-02,7.622813363843780055e-01,2.054303267845746239e-01
6.099999999999988098e+00,1.380000000000000338e+00,3.270831717844235181e-02,7.646703249415411907e-01,2.026213578800165338e-01
6.159999999999987708e+00,1.380000000000000338e+00,3.313294957360543580e-02,7.670308756903506664e-01,1.998361747360439533e-01
6.219999999999987317e+00,1.380000000000000338e+00,3.356226994997259239e-02,7.693627686706883129e-01,1.970749613793391364e-01
6.279999999999986926e+00,1.380000000000000338e+00,3.399631440915257957e-02,7.716657939315810788e-01,1.943378916592664596e-01
6.339999999999986535e+00,1.380000000000000338e+00,3.443511922088050153e-02,7.739397515169821329e-01,1.916251292621373448e-01
6.399999999999986144e+00,1.380000000000000338e+00,3.487872082275370045e-02,7.761844514426209374e-01,1.889368277346253067e-01
6.459999999999985754e+00,1.380000000000000338e+00,3.532715581974035096e-02,7.783997136640966596e-01,1.862731305161630657e-01
6.519999999999985363e+00,1.380000000000000338e+00,3.578046098345249310e-02,7.805853680364124303e-01,1.836341709801349309e-01
6.579999999999984972e+00,1.380000000000000338e+00,3.623867325117523935e-02,7.827412542651505101e-01,1.810200724836742714e-01
6.639999999999984581e+00,1.380000000000000338e+00,3.670182972464378773e-02,7.848672218495019726e-01,1.784309484258540801e-01
6.699999999999984190e+00,1.380000000000000338e+00,3.716996766856046908e-02,7.869631300173812738e-01,1.758669023140582988e-01
6.759999999999983800e+00,1.380000000000000338e+00,3.764312450884426536e-02,7.890288476528508621e-01,1.733280278383048656e-01
6.819999999999983409e+00,1.380000000000000338e+00,3.812133783060509679e-02,7.910642532161080709e-01,1.708144089532867005e-01
6.879999999999983018e+00,1.380000000000000338e+00,3.860464537583644523e-02,7.930692346562794315e-01,1.683261199678839914e-01
6.939999999999982627e+00,1.380000000000000338e+00,3.909308504081873692e-02,7.950436893172808661e-01,1.658632256419003970e-01
6.999999999999982236e+00,1.380000000000000338e+00,3.958669487322780817e-02,7.969875238370125459e-01,1.634257812897595696e-01
7.059999999999981846e+00,1.380000000000000338e+00,4.008551306894155702e-02,7.989006540401552003e-01,1.610138328909032912e-01
7.119999999999981455e+00,1.380000000000000338e+00,4.058957796853934763e-02,8.007830048248459898e-01,1.586274172066146071e-01
7.179999999999981064e+00,1.380000000000000338e+00,4.109892805348886596e-02,8.026345100435134938e-01,1.562665619029976749e-01
7.239999999999980673e+00,1.380000000000000338e+00,4.161360194201448731e-02,8.044551123781561452e-01,1.539312856798293605e-01
7.299999999999980282e+00,1.380000000000000338e+00,4.213363838464281863e-02,8.062447632103508788e-01,1.516215984050062748e-01
7.359999999999979892e+00,1.380000000000000338e+00,4.265907625942129411e-02,8.080034224862824299e-01,1.493375012542964009e-01
7.419999999999979501e+00,1.380000000000000338e+00,4.318995456680452955e-02,8.097310585770811642e-01,1.470789868561143410e-01
7.479999999999979110e+00,1.380000000000000338e+00,4.372631242420591674e-02,8.114276481347677539e-01,1.448460394410262531e-01
7.539999999999978719e+00,1.380000000000000338e+00,4.426818906020999617e-02,8.130931759440890305e-01,1.426386349957009525e-01
7.599999999999978328e+00,1.380000000000000338e+00,4.481562380844304055e-02,8.147276347705428856e-01,1.404567414210142196e-01
7.659999999999977938e+00,1.380000000000000338e+00,4.536865610109912933e-02,8.163310252048803228e-01,1.383003186940205131e-01
7.719999999999977547e+00,1.380000000000000338e+00,4.592732546211907713e-02,8.179033555043777604e-01,1.361693190335032666e-01
7.779999999999977156e+00,1.380000000000000338e+00,4.649167150002054411e-02,8.194446414311611360e-01,1.340636870688184101e-01
7.839999999999976765e+00,1.380000000000000338e+00,4.706173390037723947e-02,8.209549060878719162e-01,1.319833600117507333e-01
4.299999999999999822e+00,1.420000000000000373e+00,1.689340432427753266e-02,6.334765054286992658e-01,3.496300902470232397e-01
4.359999999999999432e+00,1.420000000000000373e+00,1.713222265172433673e-02,6.368163689443483433e-01,3.460514084039272853e-01
4.419999999999999041e+00,1.420000000000000373e+00,1.737415767504732478e-02,6.401455091447253443e-01,3.424803331802272477e-01
4.479999999999998650e+00,1.420000000000000373e+00,1.761923851405778479e-02,6.434633792215771475e-01,3.389173822643650191e-01
4.539999999999998259e+00,1.420000000000000373e+00,1.786749437627368695e-02,6.467694346958619001e-01,3.353630709278643818e-01
4.599999999999997868e+00,1.420000000000000373e+00,1.811895455767224480e-02,6.500631337448603553e-01,3.318179116974673826e-01
4.659999999999997478e+00,1.420000000000000373e+00,1.837364844356351168e-02,6.533439375273675243e-01,3.282824140290688808e-01
4.719999999999997087e+00,1.420000000000000373e+00,1.863160550958280551e-02,6.566113105065138900e-01,3.247570839839033496e-01
4.779999999999996696e+00,1.420000000000000373e+00,1.889285532279951635e-02,6.598647207697756478e-01,3.212424239074247456e-01
4.839999999999996305e+00,1.420000000000000373e+00,1.915742754293885824e-02,6.631036403457314377e-01,3.177389321113296972e-01
4.899999999999995914e+00,1.420000000000000373e+00,1.942535192371394950e-02,6.663275455171344674e-01,3.142471025591516698e-01
4.959999999999995524e+00,1.420000000000000373e+00,1.969665831426362784e-02,6.695359171298673751e-01,3.107674245558690873e-01
5.019999999999995133e+00,1.420000000000000373e+00,1.997137666069246503e-02,6.727282408973598304e-01,3.073003824419476837e-01
5.079999999999994742e+00,1.420000000000000373e+00,2.024953700770825218e-02,6.759040077000570967e-01,3.038464552922345852e-01
5.139999999999994351e+00,1.420000000000000373e+00,2.053116950035197355e-02,6.790627138795310991e-01,3.004061166201167365e-01
5.199999999999993960e+00,1.420000000000000373e+00,2.081630438581529366e-02,6.822038615268418704e-01,2.969798340873428533e-01
5.259999999999993570e+00,1.420000000000000373e+00,2.110497201533981931e-02,6.853269587647676797e-01,2.935680692198924802e-01
5.319999999999993179e+00,1.420000000000000373e+00,2.139720284619204063e-02,6.884315200235266996e-01,2.901712771302812355e-01
5.379999999999992788e+00,1.420000000000000373e+00,2.169302744370809125e-02,6.915170663096377179e-01,2.867899062466542359e-01
5.439999999999992397e+00,1.420000000000000373e+00,2.199247648340133671e-02,6.945831254675677302e-01,2.834243980490308012e-01
5.499999999999992006e+00,1.420000000000000373e+00,2.229558075312602916e-02,6.976292324338416728e-01,2.800751868130321731e-01
5.559999999999991616e+00,1.420000000000000373e+00,2.260237115528986734e-02,7.006549294832923325e-01,2.767426993614178210e-01
5.619999999999991225e+00,1.420000000000000373e+00,2.291287870910780483e-02,7.036597664671534469e-01,2.734273548237387552e-01
5.679999999999990834e+00,1.420000000000000373e+00,2.322713455288964376e-02,7.066433010427115580e-01,2.701295644043988364e-01
5.739999999999990443e+00,1.420000000000000373e+00,2.354516994635283411e-02,7.096050988942468329e-01,2.668497311594004162e-01
5.799999999999990052e+00,1.420000000000000373e+00,2.386701627295279710e-02,7.125447339450168283e-01,2.635882497820304371e-01
5.859999999999989662e+00,1.420000000000000373e+00,2.419270504222180082e-02,7.154617885600481619e-01,2.603455063977300199e-01
5.919999999999989271e+00,1.420000000000000373e+00,2.452226789210790528e-02,7.183558537395241528e-01,2.571218783683679177e-01
5.979999999999988880e+00,1.420000000000000373e+00,2.485573659130490415e-02,7.212265293025736934e-01,2.539177341061213955e-01
6.039999999999988489e+00,1.420000000000000373e+00,2.519314304156445791e-02,7.240734240612858308e-01,2.507334328971496662e-01
6.099999999999988098e+00,1.420000000000000373e+00,2.553451927998059284e-02,7.268961559847924025e-01,2.475693247352269144e-01
6.159999999999987708e+00,1.420000000000000373e+00,2.587989748123774997e-02,7.296943523532829490e-01,2.444257501654791276e-01
6.219999999999987317e+00,1.420000000000000373e+00,2.622930995981259325e-02,7.324676499018357712e-01,2.413030401383515489e-01
6.279999999999986926e+00,1.420000000000000373e+00,2.658278917211991804e-02,7.352156949539642161e-01,2.382015158739158311e-01
6.339999999999986535e+00,1.420000000000000373e+00,2.694036771859293147e-02,7.379381435448043591e-01,2.351214887366026296e-01
6.399999999999986144e+00,1.420000000000000373e+00,2.730207834568839850e-02,7.406346615338825767e-01,2.320632601204290490e-01
6.459999999999985754e+00,1.420000000000000373e+00,2.766795394780632855e-02,7.433049247074263732e-01,2.290271213447673537e-01
6.519999999999985363e+00,1.420000000000000373e+00,2.803802756911491847e-02,7.459486188701995868e-01,2.260133535606856370e-01
6.579999999999984972e+00,1.420000000000000373e+00,2.841233240527038864e-02,7.485654399268593107e-01,2.230222276678703042e-01
6.639999999999984581e+00,1.420000000000000373e+00,2.879090180502218155e-02,7.511550939528583992e-01,2.200540042421194054e-01
6.699999999999984190e+00,1.420000000000000373e+00,2.917376927169368014e-02,7.537172972549259775e-01,2.171089334733802834e-01
6.759999999999983800e+00,1.420000000000000373e+00,2.956096846452840876e-02,7.562517764211857951e-01,2.141872551142857406e-01
6.819999999999983409e+00,1.420000000000000373e+00,2.995253319989228669e-02,7.587582683609849221e-01,2.112891984391228328e-01
6.879999999999983018e+00,1.420000000000000373e+00,3.034849745232238646e-02,7.612365203345242692e-01,2.084149822131532714e-01
6.939999999999982627e+00,1.420000000000000373e+00,3.074889535541228125e-02,7.636862899723998455e-01,2.055648146721878733e-01
6.999999999999982236e+00,1.420000000000000373e+00,3.115376120252488779e-02,7.661073452851789867e-01,2.027388935122962643e-01
7.059999999999981846e+00,1.420000000000000373e+00,3.156312944732369424e-02,7.684994646631517767e-01,1.999374058895244111e-01
7.119999999999981455e+00,1.420000000000000373e+00,3.197703470411272786e-02,7.708624368664165338e-01,1.971605284294707661e-01
7.179999999999981064e+00,1.420000000000000373e+00,3.239551174797707794e-02,7.731960610054651184e-01,1.944084272465579077e-01
7.239999999999980673e+00,1.420000000000000373e+00,3.281859551471440900e-02,7.755001465124579108e-01,1.916812579728277566e-01
7.299999999999980282e+00,1.420000000000000373e+00,3.324632110054960565e-02,7.777745131033829695e-01,1.889791657960674665e-01
7.359999999999979892e+00,1.420000000000000373e+00,3.367872376162380638e-02,7.800189907313108684e-01,1.863022855070654016e-01
7.419999999999979501e+00,1.420000000000000373e+00,3.411583891324984630e-02,7.822334195309680327e-01,1.836507415557821210e-01
7.479999999999979110e+00,1.420000000000000373e+00,3.455770212892640691e-02,7.844176497548627225e-01,1.810246481162107735e-01
7.539999999999978719e+00,1.420000000000000373e+00,3.500434913910287216e-02,7.865715417012059119e-01,1.784241091596913131e-01
7.599999999999978328e+00,1.420000000000000373e+00,3.545581582968765355e-02,7.886949656338807513e-01,1.758492185364317062e-01
7.659999999999977938e+00,1.420000000000000373e+00,3.591213824029353130e-02,7.907878016947260669e-01,1.733000600649802769e-01
7.719999999999977547e+00,1.420000000000000373e+00,3.637335256221222585e-02,7.928499398084017935e-01,1.707767076293858766e-01
7.779999999999977156e+00,1.420000000000000373e+00,3.683949513611222554e-02,7.948812795801117881e-01,1.682792252837759517e-01
7.839999999999976765e+00,1.420000000000000373e+00,3.731060244945376414e-02,7.968817301864737912e-01,1.658076673640724308e-01
4.299999999999999822e+00,1.460000000000000409e+00,1.292952529410637368e-02,5.817579353194591851e-01,4.053125393864344672e-01
4.359999999999999432e+00,1.460000000000000409e+00,1.311789206958351162e-02,5.852473355411298428e-01,4.016347723892865762e-01
4.419999999999999041e+00,1.460000000000000409e+00,1.330887448175994969e-02,5.887339872756934822e-01,3.979571382425465820e-01
