sepal width (cm),petal length (cm),setosa,versicolor,virginica
2.640000000000000568e+00,4.736666666666668135e+00,6.043987098773353876e-03,4.220746762408649766e-01,5.718813366603615611e-01
2.680000000000000604e+00,4.736666666666668135e+00,6.646592531693269919e-03,4.507899153025612393e-01,5.425634921657455090e-01
2.720000000000000639e+00,4.736666666666668135e+00,7.296754636638261120e-03,4.802850227889736701e-01,5.124182225743880714e-01
2.760000000000000675e+00,4.736666666666668135e+00,7.994480028044781764e-03,5.103176859318064862e-01,4.816878340401487546e-01
2.800000000000000711e+00,4.736666666666668135e+00,8.739166629241762463e-03,5.406187039516671122e-01,4.506421294190910976e-01
2.840000000000000746e+00,4.736666666666668135e+00,9.529641988816905246e-03,5.709011300320147031e-01,4.195692279791684576e-01
2.880000000000000782e+00,4.736666666666668135e+00,1.036424449185744008e-02,6.008711285611066932e-01,3.887646269470358407e-01
2.920000000000000817e+00,4.736666666666668135e+00,1.124094337561878411e-02,6.302397023514444419e-01,3.585193542729365745e-01
2.960000000000000853e+00,4.736666666666668135e+00,1.215748872940155580e-02,6.587342950511961837e-01,3.291082162194022276e-01
3.000000000000000888e+00,4.736666666666668135e+00,1.311157904372871504e-02,6.861092658899953234e-01,3.007791550662760049e-01
3.040000000000000924e+00,4.736666666666668135e+00,1.410103207154153777e-02,7.121543727862057471e-01,2.737445951422526891e-01
3.080000000000000959e+00,4.736666666666668135e+00,1.512394507885168188e-02,7.367006589389698545e-01,2.481753959821786371e-01
3.120000000000000995e+00,4.736666666666668135e+00,1.617883283301783243e-02,7.596234656538702890e-01,2.241977015131119688e-01
3.160000000000001030e+00,4.736666666666668135e+00,1.726473534454983291e-02,7.808426281522270473e-01,2.018926365032231995e-01
3.200000000000001066e+00,4.736666666666668135e+00,1.838129166308613907e-02,8.003201951091023503e-01,1.812985132278114309e-01
3.240000000000001101e+00,4.736666666666668135e+00,1.952878014471151960e-02,8.180562085634479619e-01,1.624150112918403277e-01
3.280000000000001137e+00,4.736666666666668135e+00,2.070812894601551865e-02,8.340831742906903434e-01,1.452086967632941206e-01
3.320000000000001172e+00,4.736666666666668135e+00,2.192090272266152343e-02,8.484598512375198798e-01,1.296192460398186974e-01
3.360000000000001208e+00,4.736666666666668135e+00,2.316927255719859746e-02,8.612649146792148436e-01,1.155658127635864896e-01
3.400000000000001243e+00,4.736666666666668135e+00,2.445597616802991717e-02,8.725909302125521849e-01,1.029530936194177904e-01
3.440000000000001279e+00,4.736666666666668135e+00,2.578427473590776467e-02,8.825389422304439346e-01,9.167678303364829029e-02
3.480000000000001315e+00,4.736666666666668135e+00,2.715791153431027991e-02,8.912138528532983495e-01,8.162823561239122838e-02
3.520000000000001350e+00,4.736666666666668135e+00,2.858107623927383725e-02,8.987206592681380446e-01,7.269826449258824652e-02
3.560000000000001386e+00,4.736666666666668135e+00,3.005837752703945445e-02,9.051615354270833302e-01,6.478008704587737143e-02
3.600000000000001421e+00,4.736666666666668135e+00,3.159482547095883442e-02,9.106336886739909708e-01,5.777148585505017392e-02
3.640000000000001457e+00,4.736666666666668135e+00,3.319582438097633259e-02,9.152278900025684338e-01,5.157628561645524051e-02
3.680000000000001492e+00,4.736666666666668135e+00,3.486717609744873630e-02,9.190275634075338873e-01,4.610526049501736251e-02
3.720000000000001528e+00,4.736666666666668135e+00,3.661509333193883886e-02,9.221083198959175720e-01,4.127658677214367938e-02
3.760000000000001563e+00,4.736666666666668135e+00,3.844622240074129643e-02,9.245378303946008014e-01,3.701594720465783278e-02
3.800000000000001599e+00,4.736666666666668135e+00,4.036767457752558214e-02,9.263759451545082735e-01,3.325638026796622765e-02
3.840000000000001634e+00,4.736666666666668135e+00,4.238706525733782621e-02,9.276749824631468355e-01,2.993795227951535909e-02
3.880000000000001670e+00,4.736666666666668135e+00,4.451256013905069420e-02,9.284801246221044968e-01,2.700731523884481247e-02
3.920000000000001705e+00,4.736666666666668135e+00,4.675292766802575939e-02,9.288298730733790531e-01,2.441719925859517706e-02
3.960000000000001741e+00,4.736666666666668135e+00,4.911759701276266488e-02,9.287565266849627799e-01,2.212587630227454832e-02
4.000000000000001776e+00,4.736666666666668135e+00,5.161672086171188722e-02,9.282866573395766041e-01,2.009662179871146009e-02
4.040000000000001812e+00,4.736666666666668135e+00,5.426124230643025736e-02,9.274415651650008696e-01,1.829719252856881057e-02
4.080000000000001847e+00,4.736666666666668135e+00,5.706296501494668993e-02,9.262377021928799303e-01,1.669933279217320279e-02
4.120000000000001883e+00,4.736666666666668135e+00,6.003462578646576869e-02,9.246870581917726595e-01,1.527831602176155622e-02
4.160000000000001918e+00,4.736666666666668135e+00,6.318996840826750228e-02,9.227975061615644181e-01,1.401252543016809349e-02
4.200000000000001954e+00,4.736666666666668135e+00,6.654381750134143181e-02,9.205731077588656941e-01,1.288307473979289318e-02
4.240000000000001990e+00,4.736666666666668135e+00,7.011215073680644727e-02,9.180143809770912044e-01,1.187346828610211930e-02
4.280000000000002025e+00,4.736666666666668135e+00,7.391216742503378678e-02,9.151185339264624741e-01,1.096929864850360731e-02
4.320000000000002061e+00,4.736666666666668135e+00,7.796235101923705557e-02,9.118796697086256620e-01,1.015797927213709512e-02
4.360000000000002096e+00,4.736666666666668135e+00,8.228252253278979522e-02,9.082889682846939650e-01,9.428509182516087161e-03
2.000000000000000000e+00,4.835000000000001741e+00,1.113177560640009160e-03,1.177860347103100169e-01,8.811007877290498724e-01
2.040000000000000036e+00,4.835000000000001741e+00,1.201888072866058371e-03,1.251263022186191731e-01,8.736718097085148793e-01
2.080000000000000071e+00,4.835000000000001741e+00,1.300802648017214749e-03,1.331642104471122134e-01,8.655349869048706291e-01
2.120000000000000107e+00,4.835000000000001741e+00,1.411193682052147005e-03,1.419661031892630321e-01,8.566227031286848259e-01
2.160000000000000142e+00,4.835000000000001741e+00,1.534482287267001409e-03,1.516025813617894458e-01,8.468629363509435626e-01
2.200000000000000178e+00,4.835000000000001741e+00,1.672248660795029682e-03,1.621479955710864451e-01,8.361797557681184268e-01
2.240000000000000213e+00,4.835000000000001741e+00,1.826240451983800672e-03,1.736796359405096968e-01,8.244941236075065127e-01
2.280000000000000249e+00,4.835000000000001741e+00,1.998377980404055215e-03,1.862765480728917622e-01,8.117250739467042342e-01
2.320000000000000284e+00,4.835000000000001741e+00,2.190754896259423067e-03,2.000179011723545730e-01,7.977913439313859545e-01
2.360000000000000320e+00,4.835000000000001741e+00,2.405632628606269030e-03,2.149808376812204491e-01,7.826135296901732818e-01
2.400000000000000355e+00,4.835000000000001741e+00,2.645426774815074281e-03,2.312377463833713565e-01,7.661168268418135918e-01
2.440000000000000391e+00,4.835000000000001741e+00,2.912683504479015965e-03,2.488529262419027499e-01,7.482343902536183755e-01
2.480000000000000426e+00,4.835000000000001741e+00,3.210044155898823370e-03,2.678786496334970013e-01,7.289113062106040708e-01
2.520000000000000462e+00,4.835000000000001741e+00,3.540196577536231307e-03,2.883506935572336949e-01,7.081091098652301241e-01
2.560000000000000497e+00,4.835000000000001741e+00,3.905812493310081845e-03,3.102834861816963219e-01,6.858107013249936657e-01
2.600000000000000533e+00,4.835000000000001741e+00,4.309471310311452363e-03,3.336651105596217803e-01,6.620254181300666563e-01
2.640000000000000568e+00,4.835000000000001741e+00,4.753572350843088268e-03,3.584525093074779067e-01,6.367939183416789772e-01
2.680000000000000604e+00,4.835000000000001741e+00,5.240239404455458543e-03,3.845673294281798382e-01,6.101924311673646573e-01
2.720000000000000639e+00,4.835000000000001741e+00,5.771223574502073322e-03,4.118929155320953384e-01,5.823358608934026126e-01
2.760000000000000675e+00,4.835000000000001741e+00,6.347812329461857521e-03,4.402729793652346291e-01,5.533792083053035160e-01
2.800000000000000711e+00,4.835000000000001741e+00,6.970754053324109897e-03,4.695124218219983714e-01,5.235168241246775933e-01
2.840000000000000746e+00,4.835000000000001741e+00,7.640207779433719378e-03,4.993806462389126510e-01,4.929791459816537658e-01
2.880000000000000782e+00,4.835000000000001741e+00,8.355726821165802842e-03,5.296174792479291238e-01,4.620267939309050664e-01
2.920000000000000817e+00,4.835000000000001741e+00,9.116282517808540695e-03,5.599415282536707172e-01,4.309421892285207889e-01
2.960000000000000853e+00,4.835000000000001741e+00,9.920330445076111156e-03,5.900604934890540942e-01,4.000191760658697859e-01
3.000000000000000888e+00,4.835000000000001741e+00,1.076591669808213761e-02,6.196826726094848414e-01,3.695514106924330799e-01
3.040000000000000924e+00,4.835000000000001741e+00,1.165081702598804413e-02,6.485287037902331964e-01,3.398204791837787786e-01
3.080000000000000959e+00,4.835000000000001741e+00,1.257269757957138988e-02,6.763425327234047213e-01,3.110847696970238663e-01
3.120000000000000995e+00,4.835000000000001741e+00,1.352928360375453901e-02,7.029006766269273454e-01,2.835700397693181052e-01
3.160000000000001030e+00,4.835000000000001741e+00,1.451852201221292410e-02,7.280190788177831607e-01,2.574623991700039083e-01
3.200000000000001066e+00,4.835000000000001741e+00,1.553872541653038113e-02,7.515571565391829800e-01,2.329041180442866787e-01
3.240000000000001101e+00,4.835000000000001741e+00,1.658868841482789153e-02,7.734189824747725872e-01,2.099923291103995282e-01
3.280000000000001137e+00,4.835000000000001741e+00,1.766777105615788268e-02,7.935518467931536035e-01,1.887803821506886248e-01
3.320000000000001172e+00,4.835000000000001741e+00,1.877594859212341691e-02,8.119426761706590723e-01,1.692813752372175073e-01
3.360000000000001208e+00,4.835000000000001741e+00,1.991383023074012881e-02,8.286129161543215327e-01,1.514732536149383801e-01
3.400000000000001243e+00,4.835000000000001741e+00,2.108265219054957645e-02,8.436125137345797942e-01,1.353048340748705947e-01
3.440000000000001279e+00,4.835000000000001741e+00,2.228425176794337353e-02,8.570135861182738291e-01,1.207021621137829293e-01
3.480000000000001315e+00,4.835000000000001741e+00,2.352102946877498990e-02,8.689042568425786595e-01,1.075747136886463645e-01
3.520000000000001350e+00,4.835000000000001741e+00,2.479590576021915502e-02,8.793830102407291793e-01,9.582108399905180096e-02
3.560000000000001386e+00,4.835000000000001741e+00,2.611227797318509819e-02,8.885537839820175643e-01,8.533393804479716405e-02
3.600000000000001421e+00,4.835000000000001741e+00,2.747398161669892258e-02,8.965219036253492257e-01,7.600411475795194882e-02
3.640000000000001457e+00,4.835000000000001741e+00,2.888525908071772064e-02,9.033908717319083514e-01,6.772386918737392791e-02
3.680000000000001492e+00,4.835000000000001741e+00,3.035073755368841719e-02,9.092599595117440980e-01,6.038930293456745008e-02
3.720000000000001528e+00,4.835000000000001741e+00,3.187541704477640792e-02,9.142225092378276630e-01,5.390207371739604014e-02
3.760000000000001563e+00,4.835000000000001741e+00,3.346466870063762727e-02,9.183648363350175314e-01,4.817049496434467476e-02
3.800000000000001599e+00,4.835000000000001741e+00,3.512424312780271229e-02,9.217656158995310989e-01,4.311014097266629291e-02
3.840000000000001634e+00,4.835000000000001741e+00,3.686028813841144003e-02,9.244956444185968847e-01,3.864406744299164059e-02
3.880000000000001670e+00,4.835000000000001741e+00,3.867937518559080856e-02,9.266178794336495939e-01,3.470274538075949350e-02
3.920000000000001705e+00,4.835000000000001741e+00,4.058853370221807144e-02,9.281876746220086849e-01,3.122379167577321937e-02
3.960000000000001741e+00,4.835000000000001741e+00,4.259529256529406144e-02,9.292531430352597432e-01,2.815156439944615369e-02
4.000000000000001776e+00,4.835000000000001741e+00,4.470772794673762152e-02,9.298555956269966005e-01,2.543667642626579878e-02
4.040000000000001812e+00,4.835000000000001741e+00,4.693451685606310486e-02,9.300300149627058754e-01,2.303546818123114459e-02
4.080000000000001847e+00,4.835000000000001741e+00,4.928499571303816829e-02,9.298055348146376797e-01,2.090946947232407219e-02
4.120000000000001883e+00,4.835000000000001741e+00,5.176922329558537872e-02,9.292059051821416338e-01,1.902487152227295281e-02
4.160000000000001918e+00,4.835000000000001741e+00,5.439804737971235676e-02,9.282499292939069280e-01,1.735202332638074302e-02
4.200000000000001954e+00,4.835000000000001741e+00,5.718317431607509299e-02,9.269518645809594615e-01,1.586496110296547676e-02
4.240000000000001990e+00,4.835000000000001741e+00,6.013724066506222210e-02,9.253217837266183299e-01,1.454097560831935261e-02
4.280000000000002025e+00,4.835000000000001741e+00,6.327388583279748568e-02,9.233658949659826476e-01,1.336021920121967591e-02
4.320000000000002061e+00,4.835000000000001741e+00,6.660782440827429929e-02,9.210868230631744646e-01,1.230535252855118923e-02
4.360000000000002096e+00,4.835000000000001741e+00,7.015491659131738167e-02,9.184838540472494151e-01,1.136122936143311307e-02
2.000000000000000000e+00,4.933333333333335347e+00,9.324278357993337095e-04,1.028357361401791292e-01,8.962318360240215664e-01
2.040000000000000036e+00,4.933333333333335347e+00,1.000738885336160001e-03,1.087653871150376511e-01,8.902338739996261685e-01
2.080000000000000071e+00,4.933333333333335347e+00,1.076693928146375172e-03,1.152542487329285548e-01,8.836690573389250902e-01
2.120000000000000107e+00,4.933333333333335347e+00,1.161248320495071379e-03,1.223578794586640955e-01,8.764808722208409231e-01
2.160000000000000142e+00,4.933333333333335347e+00,1.255476546830311011e-03,1.301364471449937554e-01,8.686080763081759359e-01
2.200000000000000178e+00,4.933333333333335347e+00,1.360583837124254743e-03,1.386546944636587453e-01,8.599847216992169141e-01
2.240000000000000213e+00,4.933333333333335347e+00,1.477917530711694892e-03,1.479817402997365972e-01,8.505403421695517663e-01
2.280000000000000249e+00,4.933333333333335347e+00,1.608977579508224977e-03,1.581906640808980191e-01,8.402003583395937225e-01
2.320000000000000284e+00,4.933333333333335347e+00,1.755425377874665497e-03,1.693578113563861398e-01,8.288867632657392903e-01
2.360000000000000320e+00,4.933333333333335347e+00,1.919089871437712914e-03,1.815617515916118363e-01,8.165191585369504512e-01
2.400000000000000355e+00,4.933333333333335347e+00,2.101969644345965012e-03,1.948818147545726132e-01,8.030162156010813845e-01
2.440000000000000391e+00,4.933333333333335347e+00,2.306229435401569751e-03,2.093961341048918567e-01,7.882976364597066299e-01
2.480000000000000426e+00,4.933333333333335347e+00,2.534189323274319266e-03,2.251791315366365176e-01,7.722866791400891939e-01
2.520000000000000462e+00,4.933333333333335347e+00,2.788304700399894028e-03,2.422984022276583604e-01,7.549132930719418821e-01
2.560000000000000497e+00,4.933333333333335347e+00,3.071135191275798596e-03,2.608109906677403278e-01,7.361178741409839521e-01
2.600000000000000533e+00,4.933333333333335347e+00,3.385300943661204674e-03,2.807591032466180136e-01,7.158555958097208016e-01
2.640000000000000568e+00,4.933333333333335347e+00,3.733425314078863896e-03,3.021653747166055948e-01,6.941011999693156298e-01
2.680000000000000604e+00,4.933333333333335347e+00,4.118063951563674142e-03,3.250278952332087412e-01,6.708540408152275925e-01
2.720000000000000639e+00,4.933333333333335347e+00,4.541621685786088533e-03,3.493153050596789488e-01,6.461430732545349054e-01
2.760000000000000675e+00,4.933333333333335347e+00,5.006260406273730160e-03,3.749623634689698837e-01,6.200313761247563393e-01
2.800000000000000711e+00,4.933333333333335347e+00,5.513803135317391253e-03,4.018664790666807152e-01,5.926197177980019326e-01
2.840000000000000746e+00,4.933333333333335347e+00,6.065641485225449318e-03,4.298857284428157510e-01,5.640486300719587121e-01
2.880000000000000782e+00,4.933333333333335347e+00,6.662655277552606732e-03,4.588388657808100679e-01,5.344984789416373783e-01
2.920000000000000817e+00,4.933333333333335347e+00,7.305153854444537687e-03,4.885077200674319831e-01,5.041871260781234376e-01
