sepal length (cm),sepal width (cm),setosa,versicolor,virginica
5.139999999999994351e+00,3.120000000000000995e+00,7.145093232814040407e-01,2.081655838375899292e-01,7.732509288100600231e-02
5.199999999999993960e+00,3.120000000000000995e+00,6.682995003610460172e-01,2.380316289556173026e-01,9.366887068333674959e-02
5.259999999999993570e+00,3.120000000000000995e+00,6.184146115237225683e-01,2.693049209703171631e-01,1.122804675059603796e-01
5.319999999999993179e+00,3.120000000000000995e+00,5.658362077528066303e-01,3.011426900770415305e-01,1.330211021701518115e-01
5.379999999999992788e+00,3.120000000000000995e+00,5.118027099878186270e-01,3.325794528009219930e-01,1.556178372112594355e-01
5.439999999999992397e+00,3.120000000000000995e+00,4.576953305715156239e-01,3.626236616019811176e-01,1.796810078265031474e-01
5.499999999999992006e+00,3.120000000000000995e+00,4.048941051137154856e-01,3.903647745666105062e-01,2.047411203196739526e-01
5.559999999999991616e+00,3.120000000000000995e+00,3.546351919524698970e-01,4.150671862096424469e-01,2.302976218378877671e-01
5.619999999999991225e+00,3.120000000000000995e+00,3.078999194682286444e-01,4.362314238090080343e-01,2.558686567227632658e-01
5.679999999999990834e+00,3.120000000000000995e+00,2.653547038058162721e-01,4.536136549021113074e-01,2.810316412920724760e-01
5.739999999999990443e+00,3.120000000000000995e+00,2.273447696935999851e-01,4.672067412636842221e-01,3.054484890427156540e-01
5.799999999999990052e+00,3.120000000000000995e+00,1.939308405593680451e-01,4.771947399398717149e-01,3.288744195007602400e-01
5.859999999999989662e+00,3.120000000000000995e+00,1.649510697700151962e-01,4.838956049031240547e-01,3.511533253268608323e-01
5.919999999999989271e+00,3.120000000000000995e+00,1.400906645507893067e-01,4.877047365299859161e-01,3.722045989192248605e-01
5.979999999999988880e+00,3.120000000000000995e+00,1.189462658970268788e-01,4.890474456795261271e-01,3.920062884234469802e-01
6.039999999999988489e+00,3.120000000000000995e+00,1.010780185043963081e-01,4.883437116228487862e-01,4.105782698727548641e-01
6.099999999999988098e+00,3.120000000000000995e+00,8.604721797922670889e-02,4.859851603817761934e-01,4.279676216389970977e-01
6.159999999999987708e+00,3.120000000000000995e+00,7.344061189898007380e-02,4.823222841604207223e-01,4.442371039405992317e-01
6.219999999999987317e+00,3.120000000000000995e+00,6.288394936952626524e-02,4.776592684571762115e-01,4.594567821732975510e-01
6.279999999999986926e+00,3.120000000000000995e+00,5.404771693140938277e-02,4.722539115651891994e-01,4.736983715034012721e-01
6.339999999999986535e+00,3.120000000000000995e+00,4.664769361268202019e-02,4.663205942781638580e-01,4.870317121091541912e-01
6.399999999999986144e+00,3.120000000000000995e+00,4.044239683034594329e-02,4.600348123528457123e-01,4.995227908168083375e-01
6.459999999999985754e+00,3.120000000000000995e+00,3.522890647848372220e-02,4.535382797046334513e-01,5.112328138168827918e-01
6.519999999999985363e+00,3.120000000000000995e+00,3.083805604260192110e-02,4.469439953757770034e-01,5.222179485816209610e-01
6.579999999999984972e+00,3.120000000000000995e+00,2.712959959045146280e-02,4.403409400876949209e-01,5.325294603218535539e-01
6.639999999999984581e+00,3.120000000000000995e+00,2.398769572622789711e-02,4.337982476539257726e-01,5.422140566198462297e-01
6.699999999999984190e+00,3.120000000000000995e+00,2.131687266026319541e-02,4.273688066610241143e-01,5.513143206787126660e-01
6.759999999999983800e+00,3.120000000000000995e+00,1.903852861642480951e-02,4.210923102347098879e-01,5.598691611488653130e-01
6.819999999999983409e+00,3.120000000000000995e+00,1.708795816295776912e-02,4.149978032294145414e-01,5.679142386076276861e-01
6.879999999999983018e+00,3.120000000000000995e+00,1.541186173441189307e-02,4.091057888193734837e-01,5.754823494462146805e-01
6.939999999999982627e+00,3.120000000000000995e+00,1.396628117491337598e-02,4.034299582781272209e-01,5.826037605469593927e-01
6.999999999999982236e+00,3.120000000000000995e+00,1.271490081712675288e-02,3.979786038388076763e-01,5.893064953440655396e-01
7.059999999999981846e+00,3.120000000000000995e+00,1.162765638137769862e-02,3.927557680444410670e-01,5.956165755741812395e-01
7.119999999999981455e+00,3.120000000000000995e+00,1.067959970096308935e-02,3.877621757210523712e-01,6.015582245779845794e-01
7.179999999999981064e+00,3.120000000000000995e+00,9.849974087298851363e-03,3.829959876034687016e-01,6.071540383092324245e-01
7.239999999999980673e+00,3.120000000000000995e+00,9.121461993790533351e-03,3.784534081814981965e-01,6.124251298247113118e-01
7.299999999999980282e+00,3.120000000000000995e+00,8.479572979549678674e-03,3.741291746913898986e-01,6.173912523290604470e-01
7.359999999999979892e+00,3.120000000000000995e+00,7.912145576923929405e-03,3.700169493755210426e-01,6.220709050475551338e-01
7.419999999999979501e+00,3.120000000000000995e+00,7.408941467913352646e-03,3.661096331147229987e-01,6.264814254173636243e-01
7.479999999999979110e+00,3.120000000000000995e+00,6.961314404836317811e-03,3.623996152116232827e-01,6.306390703835403899e-01
7.539999999999978719e+00,3.120000000000000995e+00,6.561939645650553994e-03,3.588789713703173789e-01,6.345590889840320159e-01
7.599999999999978328e+00,3.120000000000000995e+00,6.204592406173873274e-03,3.555396196822143140e-01,6.382557879116117494e-01
7.659999999999977938e+00,3.120000000000000995e+00,5.883966053101402638e-03,3.523734426045210810e-01,6.417425913423775441e-01
7.719999999999977547e+00,3.120000000000000995e+00,5.595522559326038085e-03,3.493723814328740795e-01,6.450320960077998711e-01
7.779999999999977156e+00,3.120000000000000995e+00,5.335369192542654959e-03,3.465285085610700921e-01,6.481361222463872807e-01
7.839999999999976765e+00,3.120000000000000995e+00,5.100156574260228566e-03,3.438340818373317731e-01,6.510657615884080096e-01
4.299999999999999822e+00,3.160000000000001030e+00,9.771740596204354645e-01,1.946045191489576692e-02,3.365488464668801947e-03
4.359999999999999432e+00,3.160000000000001030e+00,9.733427877085084612e-01,2.257862062487212690e-02,4.078591666619301760e-03
4.419999999999999041e+00,3.160000000000001030e+00,9.687249290386055200e-01,2.630496707989625829e-02,4.970103881498284977e-03
4.479999999999998650e+00,3.160000000000001030e+00,9.631474889329630917e-01,3.076443941840717802e-02,6.088071648629901980e-03
4.539999999999998259e+00,3.160000000000001030e+00,9.564011750843568471e-01,3.610538707362083433e-02,7.493437842022322888e-03
4.599999999999997868e+00,3.160000000000001030e+00,9.482350093683422632e-01,4.250192892764882019e-02,9.263061704008800426e-03
4.659999999999997478e+00,3.160000000000001030e+00,9.383516391006863078e-01,5.015527264801528801e-02,1.149308825129834177e-02
4.719999999999997087e+00,3.160000000000001030e+00,9.264044767269641323e-01,5.929307471333197799e-02,1.430244855970391228e-02
4.779999999999996696e+00,3.160000000000001030e+00,9.119983615130351495e-01,7.016557361181924302e-02,1.783606487514551378e-02
4.839999999999996305e+00,3.160000000000001030e+00,8.946960827291493557e-01,8.303687424654128402e-02,2.226704302430937768e-02
4.899999999999995914e+00,3.160000000000001030e+00,8.740336889761061157e-01,9.816953880645187813e-02,2.779677221744214152e-02
4.959999999999995524e+00,3.160000000000001030e+00,8.495477448624318972e-01,1.158007740047613948e-01,3.465148113280678427e-02
5.019999999999995133e+00,3.160000000000001030e+00,8.208171219813819031e-01,1.361093173357399433e-01,4.307356068287813283e-02
5.079999999999994742e+00,3.160000000000001030e+00,7.875199466823264993e-01,1.591739570026548534e-01,5.330609631501878609e-02
5.139999999999994351e+00,3.160000000000001030e+00,7.495025076518512241e-01,1.849276343870235595e-01,6.556985796112534126e-02
5.199999999999993960e+00,3.160000000000001030e+00,7.068513602998026668e-01,2.131149309284708915e-01,8.003370877172653886e-02
5.259999999999993570e+00,3.160000000000001030e+00,6.599538025635277583e-01,2.432642576306089377e-01,9.678193980586331790e-02
5.319999999999993179e+00,3.160000000000001030e+00,6.095279843130155806e-01,2.746872452852667235e-01,1.157847704017177931e-01
5.379999999999992788e+00,3.160000000000001030e+00,5.566054951061897293e-01,3.065145878688942949e-01,1.368799170249160868e-01
5.439999999999992397e+00,3.160000000000001030e+00,5.024584569184411542e-01,3.377692203370695201e-01,1.597723227444893257e-01
5.499999999999992006e+00,3.160000000000001030e+00,4.484784707110222590e-01,3.674662898162321945e-01,1.840552394727455465e-01
5.559999999999991616e+00,3.160000000000001030e+00,3.960305285851862811e-01,3.947196078703956723e-01,2.092498635444181299e-01
5.619999999999991225e+00,3.160000000000001030e+00,3.463137879916595718e-01,4.188311007877532632e-01,2.348551112205872760e-01
5.679999999999990834e+00,3.160000000000001030e+00,3.002583929315019162e-01,4.393451323866529035e-01,2.603964746818450693e-01
5.739999999999990443e+00,3.160000000000001030e+00,2.584748301253406155e-01,4.560608837459821929e-01,2.854642861286771915e-01
5.799999999999990052e+00,3.160000000000001030e+00,2.212560544737591783e-01,4.690078629131536059e-01,3.097360826130872158e-01
5.859999999999989662e+00,3.160000000000001030e+00,1.886198289047208432e-01,4.783973525330036947e-01,3.329828185622754622e-01
5.919999999999989271e+00,3.160000000000001030e+00,1.603731301042630175e-01,4.845644776747457527e-01,3.550623922209912298e-01
5.979999999999988880e+00,3.160000000000001030e+00,1.361816376019310826e-01,4.879128556420084251e-01,3.759055067560605479e-01
6.039999999999988489e+00,3.160000000000001030e+00,1.156323598735500002e-01,4.888690468476797335e-01,3.954985932787703495e-01
6.099999999999988098e+00,3.160000000000001030e+00,9.828328131109285992e-02,4.878494874013371008e-01,4.138672312875701920e-01
6.159999999999987708e+00,3.160000000000001030e+00,8.369859326719744641e-02,4.852393972563340818e-01,4.310620094764684995e-01
6.219999999999987317e+00,3.160000000000001030e+00,7.147095254917079643e-02,4.813814967844527448e-01,4.471475506663764588e-01
6.279999999999986926e+00,3.160000000000001030e+00,6.123348882708117003e-02,4.765718770558332040e-01,4.621946341170855566e-01
6.339999999999986535e+00,3.160000000000001030e+00,5.266448022772830112e-02,4.710605738985101931e-01,4.762749458737616237e-01
6.399999999999986144e+00,3.160000000000001030e+00,4.548724431846420946e-02,4.650548981650831082e-01,4.894578575164527101e-01
6.459999999999985754e+00,3.160000000000001030e+00,3.946721401295990445e-02,4.587241261412058346e-01,5.018086598458343373e-01
6.519999999999985363e+00,3.160000000000001030e+00,3.440759305962277914e-02,4.522046323670061430e-01,5.133877745733711473e-01
6.579999999999984972e+00,3.160000000000001030e+00,3.014450657682296933e-02,4.456049122541296814e-01,5.242505811690473250e-01
6.639999999999984581e+00,3.160000000000001030e+00,2.654220230136021541e-02,4.390101970435696943e-01,5.344476006550700209e-01
6.699999999999984190e+00,3.160000000000001030e+00,2.348860761948095774e-02,4.324865295428202416e-01,5.440248628376987972e-01
6.759999999999983800e+00,3.160000000000001030e+00,2.089138358232655451e-02,4.260842696199924617e-01,5.530243467976809768e-01
6.819999999999983409e+00,3.160000000000001030e+00,1.867451642129327669e-02,4.198410544937288824e-01,5.614844290849778652e-01
6.879999999999983018e+00,3.160000000000001030e+00,1.677542962107557087e-02,4.137842664116465619e-01,5.694403039672779610e-01
6.939999999999982627e+00,3.160000000000001030e+00,1.514257021794136217e-02,4.079330706148707741e-01,5.769243591671878724e-01
6.999999999999982236e+00,3.160000000000001030e+00,1.373341092416977167e-02,4.023000870188122580e-01,5.839665020570180554e-01
7.059999999999981846e+00,3.160000000000001030e+00,1.251280770653960539e-02,3.968927545247707966e-01,5.905944377686894731e-01
7.119999999999981455e+00,3.160000000000001030e+00,1.145165590886322235e-02,3.917144401582986490e-01,5.968339039328381945e-01
7.179999999999981064e+00,3.160000000000001030e+00,1.052579402703307521e-02,3.867653379319281326e-01,6.027088680410387367e-01
7.239999999999980673e+00,3.160000000000001030e+00,9.715111121562891930e-03,3.820431953134146297e-01,6.082416935650225565e-01
7.299999999999980282e+00,3.160000000000001030e+00,9.002820644037561049e-03,3.775438988513377114e-01,6.134532805046247761e-01
7.359999999999979892e+00,3.160000000000001030e+00,8.374869683774708792e-03,3.732619450119649684e-01,6.183631853042603765e-01
7.419999999999979501e+00,3.160000000000001030e+00,7.819458110436262183e-03,3.691908176181609158e-01,6.229897242714028671e-01
7.479999999999979110e+00,3.160000000000001030e+00,7.326646755711713720e-03,3.653232893872073728e-01,6.273500638570810306e-01
7.539999999999978719e+00,3.160000000000001030e+00,6.888037683978481124e-03,3.616516618459906240e-01,6.314603004700309885e-01
7.599999999999978328e+00,3.160000000000001030e+00,6.496512828095457950e-03,3.581679552596858662e-01,6.353355319122185874e-01
7.659999999999977938e+00,3.160000000000001030e+00,6.146019905351548900e-03,3.548640580499073383e-01,6.389899220447410322e-01
7.719999999999977547e+00,3.160000000000001030e+00,5.831396672389349903e-03,3.517318434168036356e-01,6.424367599108069538e-01
7.779999999999977156e+00,3.160000000000001030e+00,5.548226311264297175e-03,3.487632594451546830e-01,6.456885142435810909e-01
7.839999999999976765e+00,3.160000000000001030e+00,5.292718135745617947e-03,3.459503978070729846e-01,6.487568840571813489e-01
4.299999999999999822e+00,3.200000000000001066e+00,9.798546443364500869e-01,1.725996057113770438e-02,2.885395092412184909e-03
4.359999999999999432e+00,3.200000000000001066e+00,9.765654280482941596e-01,1.995421926148062755e-02,3.480352690225319966e-03
4.419999999999999041e+00,3.200000000000001066e+00,9.726091547580865138e-01,2.316885524927517204e-02,4.221989992638314204e-03
4.479999999999998650e+00,3.200000000000001066e+00,9.678387854293813986e-01,2.701152803664564825e-02,5.149686533972937588e-03
4.539999999999998259e+00,3.200000000000001066e+00,9.620754744555417570e-01,3.161097395321548625e-02,6.313551591242815703e-03
4.599999999999997868e+00,3.200000000000001066e+00,9.551031445422466515e-01,3.711976752916015115e-02,7.777087928593317059e-03
4.659999999999997478e+00,3.200000000000001066e+00,9.466631618423858585e-01,4.371655671659165771e-02,9.620281441022442148e-03
4.719999999999997087e+00,3.200000000000001066e+00,9.364498700301414624e-01,5.160711632038947339e-02,1.194301364946908847e-02
4.779999999999996696e+00,3.200000000000001066e+00,9.241082001235058074e-01,6.102325152211211107e-02,1.486854835438203813e-02
4.839999999999996305e+00,3.200000000000001066e+00,9.092351564595279045e-01,7.221822144420005085e-02,1.854662209627210706e-02
4.899999999999995914e+00,3.200000000000001066e+00,8.913876278401149378e-01,8.545700967039446261e-02,2.315536248949050940e-02
4.959999999999995524e+00,3.200000000000001066e+00,8.700995230513564049e-01,1.009995885636547353e-01,2.890088838498879736e-02
5.019999999999995133e+00,3.200000000000001066e+00,8.449113648342923000e-01,1.190755503674998245e-01,3.601308479820785474e-02
5.079999999999994742e+00,3.200000000000001066e+00,8.154147062104297738e-01,1.398494424515011048e-01,4.473585133806919079e-02
5.139999999999994351e+00,3.200000000000001066e+00,7.813114758567997198e-01,1.633781750390889131e-01,5.531034910411139482e-02
5.199999999999993960e+00,3.200000000000001066e+00,7.424842100591396710e-01,1.895650693230016559e-01,6.795072061785852047e-02
5.259999999999993570e+00,3.200000000000001066e+00,6.990673525554768064e-01,2.181190155385679952e-01,8.281363190595518453e-02
5.319999999999993179e+00,3.200000000000001066e+00,6.515038886760298187e-01,2.485304825425162789e-01,9.996562878145379138e-02
5.379999999999992788e+00,3.200000000000001066e+00,6.005683755531360246e-01,2.800766730651731429e-01,1.193549513816908464e-01
5.439999999999992397e+00,3.200000000000001066e+00,5.473402342628299611e-01,3.118639841599287754e-01,1.407957815772414301e-01
5.499999999999992006e+00,3.200000000000001066e+00,4.931216255820568550e-01,3.429068107894688300e-01,1.639715636284743705e-01
5.559999999999991616e+00,3.200000000000001066e+00,4.393101253190380695e-01,3.722302165428190701e-01,1.884596581381427771e-01
